connection,kind,members,length_mm,diameter_mm,x_mm,y_mm,z_mm,dx,dy,dz,status
timber_panel_upper_left_8,screw,main_upper_left + base_principal_center_left,50.8,4.1402,-70.0,1261.9864297744489,1750.0297719249031,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_upper_left_11,screw,main_upper_left + base_rail_top,50.8,4.1402,-819.1500000000001,1537.324502383678,2078.1649091349173,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_upper_left_12,screw,main_upper_left + base_rail_top,50.8,4.1402,-438.1500000000001,1537.324502383678,2078.1649091349173,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_upper_right_1,screw,main_upper_right + base_principal_center_right,50.8,4.1402,70.0,817.3059613933012,1220.0802261751944,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_upper_right_2,screw,main_upper_right + base_principal_center_right,50.8,4.1402,70.0,1494.9326595248508,2027.644278111221,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_upper_right_3,screw,main_upper_right + base_side_right,50.8,4.1402,1200.15,804.4502091995704,1204.7593373128148,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_upper_right_4,screw,main_upper_right + base_side_right,50.8,4.1402,1200.15,1485.2908453795526,2016.1536114644362,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_upper_right_5,screw,main_upper_right + base_principal_center_right,50.8,4.1402,70.0,1039.9675893887184,1485.438021271608,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_upper_right_6,screw,main_upper_right + base_principal_center_right,50.8,4.1402,70.0,1301.1964739653276,1796.7584829551608,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_upper_right_7,screw,main_upper_right + base_side_right,50.8,4.1402,1200.15,1027.1118371949874,1470.1171324092286,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_upper_right_8,screw,main_upper_right + base_side_right,50.8,4.1402,1200.15,1288.3407217715971,1781.4375940927814,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_upper_right_11,screw,main_upper_right + base_rail_top,50.8,4.1402,412.75000000000006,1537.324502383678,2078.1649091349173,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_panel_upper_right_12,screw,main_upper_right + base_rail_top,50.8,4.1402,806.45,1537.324502383678,2078.1649091349173,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_kicker_left_0_1,screw,kicker_left + base_post_outer_left,50.8,4.1402,-1200.15,-17.743750000000002,60.0,0.0,-1.0,0.0,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_kicker_left_0_2,screw,kicker_left + base_post_outer_left,50.8,4.1402,-1200.15,-17.743750000000002,140.0,0.0,-1.0,0.0,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_kicker_left_1_1,screw,kicker_left + base_post_center_left,50.8,4.1402,-70.0,-17.743750000000002,50.0,0.0,-1.0,0.0,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_kicker_left_1_2,screw,kicker_left + base_post_center_left,50.8,4.1402,-70.0,-17.743750000000002,130.0,0.0,-1.0,0.0,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_kicker_right_0_1,screw,kicker_right + base_post_center_right,50.8,4.1402,70.0,-17.743750000000002,80.0,0.0,-1.0,0.0,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_kicker_right_0_2,screw,kicker_right + base_post_center_right,50.8,4.1402,70.0,-17.743750000000002,140.0,0.0,-1.0,0.0,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_kicker_right_1_1,screw,kicker_right + base_post_outer_right,50.8,4.1402,1200.15,-17.743750000000002,60.0,0.0,-1.0,0.0,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
timber_kicker_right_1_2,screw,kicker_right + base_post_outer_right,50.8,4.1402,1200.15,-17.743750000000002,140.0,0.0,-1.0,0.0,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
lumber_leg_bolt_left_1,bolt,base_side_left + lumber_leg_left,95.25,9.525,-1179.0680000000002,977.648344820694,1503.5914874204664,-1.0,0.0,0.0,"Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified"
lumber_leg_bolt_left_2,bolt,base_side_left + lumber_leg_left,95.25,9.525,-1179.0680000000002,1009.7877253050211,1541.893709576415,-1.0,0.0,0.0,"Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified"
lumber_leg_bolt_left_3,bolt,base_side_left + lumber_leg_left,95.25,9.525,-1179.0680000000002,959.437322765696,1571.1811218011344,-1.0,0.0,0.0,"Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified"
lumber_leg_bolt_left_4,bolt,base_side_left + lumber_leg_left,95.25,9.525,-1179.0680000000002,991.5767032500231,1609.483343957083,-1.0,0.0,0.0,"Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified"
lumber_leg_bolt_right_1,bolt,base_side_right + lumber_leg_right,95.25,9.525,1179.0680000000002,977.648344820694,1503.5914874204664,1.0,0.0,0.0,"Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified"
lumber_leg_bolt_right_2,bolt,base_side_right + lumber_leg_right,95.25,9.525,1179.0680000000002,1009.7877253050211,1541.893709576415,1.0,0.0,0.0,"Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified"
lumber_leg_bolt_right_3,bolt,base_side_right + lumber_leg_right,95.25,9.525,1179.0680000000002,959.437322765696,1571.1811218011344,1.0,0.0,0.0,"Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified"
lumber_leg_bolt_right_4,bolt,base_side_right + lumber_leg_right,95.25,9.525,1179.0680000000002,991.5767032500231,1609.483343957083,1.0,0.0,0.0,"Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified"
infill_main_lower_left_base_principal_center_left_1_1,screw,main_lower_left + base_principal_center_left,50.8,4.1402,-70.0,82.12834594114993,343.9296617652483,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; interval infill; Interior-principal panel screws infilled to at most 150 mm between existing endpoint screws; retained geometry and old axes; screw spacing, repair reserves, connection resistance and load qualification require verification; NOT build-ready"
infill_main_lower_left_base_principal_center_left_1_2,screw,main_lower_left + base_principal_center_left,50.8,4.1402,-70.0,151.20658772879665,426.25390458576777,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; interval infill; Interior-principal panel screws infilled to at most 150 mm between existing endpoint screws; retained geometry and old axes; screw spacing, repair reserves, connection resistance and load qualification require verification; NOT build-ready"
infill_main_lower_left_base_principal_center_left_2_1,screw,main_lower_left + base_principal_center_left,50.8,4.1402,-70.0,306.0755491559401,610.8195457479002,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; interval infill; Interior-principal panel screws infilled to at most 150 mm between existing endpoint screws; retained geometry and old axes; screw spacing, repair reserves, connection resistance and load qualification require verification; NOT build-ready"
infill_main_lower_left_base_principal_center_left_2_2,screw,main_lower_left + base_principal_center_left,50.8,4.1402,-70.0,391.8662687954369,713.0609440895131,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; interval infill; Interior-principal panel screws infilled to at most 150 mm between existing endpoint screws; retained geometry and old axes; screw spacing, repair reserves, connection resistance and load qualification require verification; NOT build-ready"
infill_main_lower_left_base_principal_center_left_3_1,screw,main_lower_left + base_principal_center_left,50.8,4.1402,-70.0,556.5913069044407,909.3726000461367,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; interval infill; Interior-principal panel screws infilled to at most 150 mm between existing endpoint screws; retained geometry and old axes; screw spacing, repair reserves, connection resistance and load qualification require verification; NOT build-ready"
infill_main_lower_left_base_principal_center_left_3_2,screw,main_lower_left + base_principal_center_left,50.8,4.1402,-70.0,635.5256253739477,1003.4428576611472,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; interval infill; Interior-principal panel screws infilled to at most 150 mm between existing endpoint screws; retained geometry and old axes; screw spacing, repair reserves, connection resistance and load qualification require verification; NOT build-ready"
infill_main_lower_right_base_principal_center_right_1_1,screw,main_lower_right + base_principal_center_right,50.8,4.1402,70.0,107.83985032861149,374.57143949000744,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; interval infill; Interior-principal panel screws infilled to at most 150 mm between existing endpoint screws; retained geometry and old axes; screw spacing, repair reserves, connection resistance and load qualification require verification; NOT build-ready"
infill_main_lower_right_base_principal_center_right_1_2,screw,main_lower_right + base_principal_center_right,50.8,4.1402,70.0,182.0603929937505,463.0240378554787,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; interval infill; Interior-principal panel screws infilled to at most 150 mm between existing endpoint screws; retained geometry and old axes; screw spacing, repair reserves, connection resistance and load qualification require verification; NOT build-ready"
infill_main_lower_right_base_principal_center_right_2_1,screw,main_lower_right + base_principal_center_right,50.8,4.1402,70.0,343.3572305177594,655.2501234488009,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; interval infill; Interior-principal panel screws infilled to at most 150 mm between existing endpoint screws; retained geometry and old axes; screw spacing, repair reserves, connection resistance and load qualification require verification; NOT build-ready"
infill_main_lower_right_base_principal_center_right_2_2,screw,main_lower_right + base_principal_center_right,50.8,4.1402,70.0,430.4335253766293,759.0236106766517,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; interval infill; Interior-principal panel screws infilled to at most 150 mm between existing endpoint screws; retained geometry and old axes; screw spacing, repair reserves, connection resistance and load qualification require verification; NOT build-ready"
infill_main_lower_right_base_principal_center_right_3_1,screw,main_lower_right + base_principal_center_right,50.8,4.1402,70.0,591.7303629006383,951.2496962699742,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; interval infill; Interior-principal panel screws infilled to at most 150 mm between existing endpoint screws; retained geometry and old axes; screw spacing, repair reserves, connection resistance and load qualification require verification; NOT build-ready"
infill_main_lower_right_base_principal_center_right_3_2,screw,main_lower_right + base_principal_center_right,50.8,4.1402,70.0,665.9509055657774,1039.7022946354455,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; interval infill; Interior-principal panel screws infilled to at most 150 mm between existing endpoint screws; retained geometry and old axes; screw spacing, repair reserves, connection resistance and load qualification require verification; NOT build-ready"
infill_main_upper_left_base_principal_center_left_1_1,screw,main_upper_left + base_principal_center_left,50.8,4.1402,-70.0,862.6010616225459,1274.0608246003117,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; interval infill; Interior-principal panel screws infilled to at most 150 mm between existing endpoint screws; retained geometry and old axes; screw spacing, repair reserves, connection resistance and load qualification require verification; NOT build-ready"
infill_main_upper_left_base_principal_center_left_1_2,screw,main_upper_left + base_principal_center_left,50.8,4.1402,-70.0,933.6076662392522,1358.683200750188,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; interval infill; Interior-principal panel screws infilled to at most 150 mm between existing endpoint screws; retained geometry and old axes; screw spacing, repair reserves, connection resistance and load qualification require verification; NOT build-ready"
infill_main_upper_left_base_principal_center_left_2_1,screw,main_upper_left + base_principal_center_left,50.8,4.1402,-70.0,1090.4049904954552,1545.5469752416773,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; interval infill; Interior-principal panel screws infilled to at most 150 mm between existing endpoint screws; retained geometry and old axes; screw spacing, repair reserves, connection resistance and load qualification require verification; NOT build-ready"
infill_main_upper_left_base_principal_center_left_2_2,screw,main_upper_left + base_principal_center_left,50.8,4.1402,-70.0,1176.1957101349522,1647.7883735832902,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; interval infill; Interior-principal panel screws infilled to at most 150 mm between existing endpoint screws; retained geometry and old axes; screw spacing, repair reserves, connection resistance and load qualification require verification; NOT build-ready"
infill_main_upper_left_base_principal_center_left_3_1,screw,main_upper_left + base_principal_center_left,50.8,4.1402,-70.0,1358.2117349445239,1864.706625059814,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; interval infill; Interior-principal panel screws infilled to at most 150 mm between existing endpoint screws; retained geometry and old axes; screw spacing, repair reserves, connection resistance and load qualification require verification; NOT build-ready"
infill_main_upper_right_base_principal_center_right_1_1,screw,main_upper_right + base_principal_center_right,50.8,4.1402,70.0,891.5265040584403,1308.5328245406656,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; interval infill; Interior-principal panel screws infilled to at most 150 mm between existing endpoint screws; retained geometry and old axes; screw spacing, repair reserves, connection resistance and load qualification require verification; NOT build-ready"
infill_main_upper_right_base_principal_center_right_1_2,screw,main_upper_right + base_principal_center_right,50.8,4.1402,70.0,965.7470467235793,1396.9854229061368,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; interval infill; Interior-principal panel screws infilled to at most 150 mm between existing endpoint screws; retained geometry and old axes; screw spacing, repair reserves, connection resistance and load qualification require verification; NOT build-ready"
infill_main_upper_right_base_principal_center_right_2_1,screw,main_upper_right + base_principal_center_right,50.8,4.1402,70.0,1127.043884247588,1589.211508499459,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; interval infill; Interior-principal panel screws infilled to at most 150 mm between existing endpoint screws; retained geometry and old axes; screw spacing, repair reserves, connection resistance and load qualification require verification; NOT build-ready"
infill_main_upper_right_base_principal_center_right_2_2,screw,main_upper_right + base_principal_center_right,50.8,4.1402,70.0,1214.120179106458,1692.98499572731,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; interval infill; Interior-principal panel screws infilled to at most 150 mm between existing endpoint screws; retained geometry and old axes; screw spacing, repair reserves, connection resistance and load qualification require verification; NOT build-ready"
infill_main_upper_right_base_principal_center_right_3_1,screw,main_upper_right + base_principal_center_right,50.8,4.1402,70.0,1365.7752024851686,1873.7204146738475,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; interval infill; Interior-principal panel screws infilled to at most 150 mm between existing endpoint screws; retained geometry and old axes; screw spacing, repair reserves, connection resistance and load qualification require verification; NOT build-ready"
infill_main_upper_right_base_principal_center_right_3_2,screw,main_upper_right + base_principal_center_right,50.8,4.1402,70.0,1430.3539310050098,1950.6823463925343,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; interval infill; Interior-principal panel screws infilled to at most 150 mm between existing endpoint screws; retained geometry and old axes; screw spacing, repair reserves, connection resistance and load qualification require verification; NOT build-ready"
horizontal_panel_lower_left_1,screw,main_lower_left + base_rail_service_lower_left,50.8,4.1402,-962.69,657.2197072008685,1029.2968576164128,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
horizontal_panel_lower_left_2,screw,main_lower_left + base_rail_service_lower_left,50.8,4.1402,-744.28,657.2197072008685,1029.2968576164128,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
horizontal_panel_lower_left_3,screw,main_lower_left + base_rail_service_lower_left,50.8,4.1402,-525.87,657.2197072008685,1029.2968576164128,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
horizontal_panel_lower_left_4,screw,main_lower_left + base_rail_service_lower_left,50.8,4.1402,-307.4599999999999,657.2197072008685,1029.2968576164128,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
horizontal_panel_upper_left_1,screw,main_upper_left + base_rail_service_upper_left,50.8,4.1402,-962.69,778.1280565829064,1173.3898173670925,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
horizontal_panel_upper_left_2,screw,main_upper_left + base_rail_service_upper_left,50.8,4.1402,-744.28,778.1280565829064,1173.3898173670925,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
horizontal_panel_upper_left_3,screw,main_upper_left + base_rail_service_upper_left,50.8,4.1402,-525.87,778.1280565829064,1173.3898173670925,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
horizontal_panel_upper_left_4,screw,main_upper_left + base_rail_service_upper_left,50.8,4.1402,-307.4599999999999,778.1280565829064,1173.3898173670925,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
horizontal_panel_lower_right_1,screw,main_lower_right + base_rail_service_lower_right,50.8,4.1402,307.46000000000004,657.2197072008685,1029.2968576164128,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
horizontal_panel_lower_right_2,screw,main_lower_right + base_rail_service_lower_right,50.8,4.1402,525.8700000000001,657.2197072008685,1029.2968576164128,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
horizontal_panel_lower_right_3,screw,main_lower_right + base_rail_service_lower_right,50.8,4.1402,744.2800000000001,657.2197072008685,1029.2968576164128,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
horizontal_panel_lower_right_4,screw,main_lower_right + base_rail_service_lower_right,50.8,4.1402,962.6900000000002,657.2197072008685,1029.2968576164128,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
horizontal_panel_upper_right_1,screw,main_upper_right + base_rail_service_upper_right,50.8,4.1402,307.46000000000004,778.1280565829064,1173.3898173670925,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
horizontal_panel_upper_right_2,screw,main_upper_right + base_rail_service_upper_right,50.8,4.1402,525.8700000000001,778.1280565829064,1173.3898173670925,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Four horizontal single 2x6 service rails replace four intermediate principals and posts; split center pair and outer base angles retained; provisional rail placement, panel spans, wiring access, connections and stability unqualified; NOT build-ready"
