connection,kind,members,length_mm,diameter_mm,x_mm,y_mm,z_mm,dx,dy,dz,status
clip_split_top_center_right_beam_2,screw,clip_split_top_center_right + base_rail_top,38.1,6.35,124.94274,1441.350471949406,2130.4930448911387,0.0,0.6427876096865427,0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_split_top_center_right_beam_3,screw,clip_split_top_center_right + base_rail_top,38.1,6.35,131.29273999999998,1470.536765232239,2106.0028369620813,0.0,0.6427876096865427,0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_split_top_center_right_upright_1,screw,clip_split_top_center_right + base_principal_center_right,38.1,6.35,91.60524,1390.7352467286478,2129.445246197717,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_split_top_center_right_upright_2,screw,clip_split_top_center_right + base_principal_center_right,38.1,6.35,91.60524,1415.8398386899714,2100.0906560548547,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_split_top_center_right_upright_3,screw,clip_split_top_center_right + base_principal_center_right,38.1,6.35,91.60524,1449.1078332943139,2080.4648303396025,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_split_base_center_right_beam_1,screw,clip_split_base_center_right + base_header,38.1,6.35,131.29273999999998,-96.9,227.55524,-0.0,-0.0,-1.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_split_base_center_right_beam_2,screw,clip_split_base_center_right + base_header,38.1,6.35,124.94274,-135.0,227.55524,-0.0,-0.0,-1.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_split_base_center_right_beam_3,screw,clip_split_base_center_right + base_header,38.1,6.35,131.29273999999998,-173.1,227.55524,-0.0,-0.0,-1.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_split_base_center_right_upright_1,screw,clip_split_base_center_right + base_principal_center_right,38.1,6.35,91.60524,-96.9,260.89274,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_split_base_center_right_upright_2,screw,clip_split_base_center_right + base_principal_center_right,38.1,6.35,91.60524,-135.0,267.24274,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_split_base_center_right_upright_3,screw,clip_split_base_center_right + base_principal_center_right,38.1,6.35,91.60524,-173.1,260.89274,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_split_header_center_right_beam_1,screw,clip_split_header_center_right + base_header,38.1,6.35,131.29273999999998,-191.575,184.34476,-0.0,-0.0,1.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_split_header_center_right_beam_2,screw,clip_split_header_center_right + base_header,38.1,6.35,124.94274,-153.475,184.34476,-0.0,-0.0,1.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_split_header_center_right_beam_3,screw,clip_split_header_center_right + base_header,38.1,6.35,131.29273999999998,-115.375,184.34476,-0.0,-0.0,1.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_split_header_center_right_upright_1,screw,clip_split_header_center_right + base_post_center_right,38.1,6.35,91.60524,-191.575,151.00726,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_split_header_center_right_upright_2,screw,clip_split_header_center_right + base_post_center_right,38.1,6.35,91.60524,-153.475,144.65726,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_split_header_center_right_upright_3,screw,clip_split_header_center_right + base_post_center_right,38.1,6.35,91.60524,-115.375,151.00726,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_split_bottom_center_right_beam_1,screw,clip_split_bottom_center_right + base_rail_bottom_right_1,38.1,6.35,131.29273999999998,-18.859668758291647,331.00928595686133,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_split_bottom_center_right_beam_2,screw,clip_split_bottom_center_right + base_rail_bottom_right_1,38.1,6.35,124.94274,-48.045962041124604,355.4994938859186,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_split_bottom_center_right_beam_3,screw,clip_split_bottom_center_right + base_rail_bottom_right_1,38.1,6.35,131.29273999999998,-77.23225532395756,379.98970181497583,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_split_bottom_center_right_upright_1,screw,clip_split_bottom_center_right + base_principal_center_right,38.1,6.35,91.60524,2.56926317963347,356.5472925793402,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_split_bottom_center_right_upright_2,screw,clip_split_bottom_center_right + base_principal_center_right,38.1,6.35,91.60524,-22.535328781689945,385.9018827222029,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_split_bottom_center_right_upright_3,screw,clip_split_bottom_center_right + base_principal_center_right,38.1,6.35,91.60524,-55.80332338603243,405.5277084374547,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
timber_panel_lower_left_1,screw,main_lower_left + base_side_left,50.8,4.1402,-1200.15,20.763555469741696,270.7979522621566,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_lower_left_2,screw,main_lower_left + base_side_left,50.8,4.1402,-1200.15,727.3156960371856,1112.8340041385372,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_lower_left_3,screw,main_lower_left + base_principal_center_left,50.8,4.1402,-70.0,13.050104153503213,261.60541894472885,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_lower_left_4,screw,main_lower_left + base_principal_center_left,50.8,4.1402,-70.0,714.4599438434548,1097.5131152761578,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_lower_left_5,screw,main_lower_left + base_side_left,50.8,4.1402,-1200.15,243.42518346515874,536.1557473585705,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_lower_left_6,screw,main_lower_left + base_side_left,50.8,4.1402,-1200.15,504.65406804176826,847.4762090421231,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_lower_left_7,screw,main_lower_left + base_principal_center_left,50.8,4.1402,-70.0,220.28482951644338,508.57814740628726,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_lower_left_8,screw,main_lower_left + base_principal_center_left,50.8,4.1402,-70.0,477.6569884349336,815.302342431126,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_lower_left_9,screw,main_lower_left + base_rail_bottom_left_1,50.8,4.1402,-834.1500000000001,20.152907240539378,270.0702100411935,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_lower_left_10,screw,main_lower_left + base_rail_bottom_left_2,50.8,4.1402,-448.1500000000001,20.152907240539378,270.0702100411935,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_lower_right_1,screw,main_lower_right + base_principal_center_right,50.8,4.1402,70.0,33.61930766347247,286.1188411245362,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_lower_right_2,screw,main_lower_right + base_principal_center_right,50.8,4.1402,70.0,740.1714482309164,1128.154893000917,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_lower_right_3,screw,main_lower_right + base_side_right,50.8,4.1402,1200.15,20.763555469741696,270.7979522621566,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_lower_right_4,screw,main_lower_right + base_side_right,50.8,4.1402,1200.15,727.3156960371856,1112.8340041385372,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_lower_right_5,screw,main_lower_right + base_principal_center_right,50.8,4.1402,70.0,256.2809356588895,551.47663622095,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_lower_right_6,screw,main_lower_right + base_principal_center_right,50.8,4.1402,70.0,517.5098202354992,862.7970979045027,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_lower_right_7,screw,main_lower_right + base_side_right,50.8,4.1402,1200.15,243.42518346515874,536.1557473585705,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_lower_right_8,screw,main_lower_right + base_side_right,50.8,4.1402,1200.15,504.65406804176826,847.4762090421231,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_lower_right_9,screw,main_lower_right + base_rail_bottom_right_1,50.8,4.1402,365.75000000000006,20.152907240539378,270.0702100411935,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_lower_right_10,screw,main_lower_right + base_rail_bottom_right_2,50.8,4.1402,766.45,20.152907240539378,270.0702100411935,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_upper_left_1,screw,main_upper_left + base_side_left,50.8,4.1402,-1200.15,804.4502091995704,1204.7593373128148,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_upper_left_2,screw,main_upper_left + base_side_left,50.8,4.1402,-1200.15,1485.2908453795526,2016.1536114644362,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_upper_left_3,screw,main_upper_left + base_principal_center_left,50.8,4.1402,-70.0,791.5944570058397,1189.4384484504353,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_upper_left_4,screw,main_upper_left + base_principal_center_left,50.8,4.1402,-70.0,1454.4370401145989,1979.3834781947253,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_upper_left_5,screw,main_upper_left + base_side_left,50.8,4.1402,-1200.15,1027.1118371949874,1470.1171324092286,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_upper_left_6,screw,main_upper_left + base_side_left,50.8,4.1402,-1200.15,1288.3407217715971,1781.4375940927814,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_upper_left_7,screw,main_upper_left + base_principal_center_left,50.8,4.1402,-70.0,1004.6142708559585,1443.3055769000644,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_upper_left_8,screw,main_upper_left + base_principal_center_left,50.8,4.1402,-70.0,1261.9864297744489,1750.0297719249031,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_upper_left_11,screw,main_upper_left + base_rail_top,50.8,4.1402,-819.1500000000001,1537.324502383678,2078.1649091349173,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_upper_left_12,screw,main_upper_left + base_rail_top,50.8,4.1402,-438.1500000000001,1537.324502383678,2078.1649091349173,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_upper_right_1,screw,main_upper_right + base_principal_center_right,50.8,4.1402,70.0,817.3059613933012,1220.0802261751944,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_upper_right_2,screw,main_upper_right + base_principal_center_right,50.8,4.1402,70.0,1494.9326595248508,2027.644278111221,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_upper_right_3,screw,main_upper_right + base_side_right,50.8,4.1402,1200.15,804.4502091995704,1204.7593373128148,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_upper_right_4,screw,main_upper_right + base_side_right,50.8,4.1402,1200.15,1485.2908453795526,2016.1536114644362,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_upper_right_5,screw,main_upper_right + base_principal_center_right,50.8,4.1402,70.0,1039.9675893887184,1485.438021271608,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_upper_right_6,screw,main_upper_right + base_principal_center_right,50.8,4.1402,70.0,1301.1964739653276,1796.7584829551608,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_upper_right_7,screw,main_upper_right + base_side_right,50.8,4.1402,1200.15,1027.1118371949874,1470.1171324092286,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_upper_right_8,screw,main_upper_right + base_side_right,50.8,4.1402,1200.15,1288.3407217715971,1781.4375940927814,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_upper_right_11,screw,main_upper_right + base_rail_top,50.8,4.1402,412.75000000000006,1537.324502383678,2078.1649091349173,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_panel_upper_right_12,screw,main_upper_right + base_rail_top,50.8,4.1402,806.45,1537.324502383678,2078.1649091349173,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_base_left_1,bolt,base_side_left + timber_base_gusset_left,76.2,9.525,-1179.0680000000002,-112.27647338868297,288.4424665771512,-1.0,0.0,0.0,Conquest-family 3/8-16 x3 in candidate; removable base gusset; joint unqualified; new below-rail rim axes; strength/spacing unqualified; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified
timber_base_left_2,bolt,base_side_left + timber_base_gusset_left,76.2,9.525,-1179.0680000000002,-86.56496900122141,319.0842443019103,-1.0,0.0,0.0,Conquest-family 3/8-16 x3 in candidate; removable base gusset; joint unqualified; new below-rail rim axes; strength/spacing unqualified; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified
timber_base_left_3,bolt,base_post_outer_left + timber_base_gusset_left,76.2,9.525,-1179.0680000000002,-77.91,100.0,-1.0,0.0,0.0,Conquest-family 3/8-16 x3 in candidate; removable base gusset; joint unqualified; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified
timber_base_left_4,bolt,base_post_outer_left + timber_base_gusset_left,76.2,9.525,-1179.0680000000002,-133.79,100.0,-1.0,0.0,0.0,Conquest-family 3/8-16 x3 in candidate; removable base gusset; joint unqualified; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified
timber_base_right_1,bolt,base_side_right + timber_base_gusset_right,76.2,9.525,1179.0680000000002,-112.27647338868297,288.4424665771512,1.0,0.0,0.0,Conquest-family 3/8-16 x3 in candidate; removable base gusset; joint unqualified; new below-rail rim axes; strength/spacing unqualified; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified
timber_base_right_2,bolt,base_side_right + timber_base_gusset_right,76.2,9.525,1179.0680000000002,-86.56496900122141,319.0842443019103,1.0,0.0,0.0,Conquest-family 3/8-16 x3 in candidate; removable base gusset; joint unqualified; new below-rail rim axes; strength/spacing unqualified; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified
timber_base_right_3,bolt,base_post_outer_right + timber_base_gusset_right,76.2,9.525,1179.0680000000002,-77.91,100.0,1.0,0.0,0.0,Conquest-family 3/8-16 x3 in candidate; removable base gusset; joint unqualified; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified
timber_base_right_4,bolt,base_post_outer_right + timber_base_gusset_right,76.2,9.525,1179.0680000000002,-133.79,100.0,1.0,0.0,0.0,Conquest-family 3/8-16 x3 in candidate; removable base gusset; joint unqualified; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified
timber_kicker_left_0_1,screw,kicker_left + base_post_outer_left,50.8,4.1402,-1200.15,-17.743750000000002,60.0,0.0,-1.0,0.0,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_kicker_left_0_2,screw,kicker_left + base_post_outer_left,50.8,4.1402,-1200.15,-17.743750000000002,140.0,0.0,-1.0,0.0,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_kicker_left_1_1,screw,kicker_left + base_post_center_left,50.8,4.1402,-70.0,-17.743750000000002,50.0,0.0,-1.0,0.0,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_kicker_left_1_2,screw,kicker_left + base_post_center_left,50.8,4.1402,-70.0,-17.743750000000002,130.0,0.0,-1.0,0.0,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
timber_kicker_right_0_1,screw,kicker_right + base_post_center_right,50.8,4.1402,70.0,-17.743750000000002,80.0,0.0,-1.0,0.0,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Six independent single 2x6 interior principals; separated center pair with open service corridor and single 2x10 support posts; retained outer gussets; panel joint overhang, connections, header and stability unqualified; NOT build-ready"
