part,connection,from_min_x_mm,from_min_s_mm,from_min_n_mm,from_min_x_in,from_min_s_in,from_min_n_in,axis_x,axis_s,axis_n,material_run_mm,status
lean_edge_left_upper,analysis_leg_wall_bolt_left_1,38.09999999999991,231.89999999999964,74.07500000000022,1.4999999999999964,9.129921259842506,2.916338582677174,-1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_upper_left,lean_panel_upper_left_12,1162.05,806.4499999999998,0.0,45.75,31.749999999999993,0.0,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000243,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_left,lean_panel_upper_left_12,19.050000000000047,1885.9500000000003,3.41423634174588e-13,0.7500000000000019,74.25000000000001,1.3441875361204252e-14,0.0,-4.440892098500626e-15,0.9999999999999999,32.543749999999804,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_upper_right,lean_panel_upper_right_1,19.05,19.049999999999727,1.1368683772161603e-13,0.7500000000000001,0.7499999999999893,4.475859752819529e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000154,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_right,lean_panel_upper_right_1,19.05000000005303,1098.5500000000002,2.4424906541753444e-15,0.7500000000020878,43.25000000000001,9.616104937698206e-17,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375000000012,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_upper_right,lean_panel_upper_right_2,412.75000000000006,19.049999999999727,1.1368683772161603e-13,16.250000000000004,0.7499999999999893,4.475859752819529e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000154,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_upper_right,lean_panel_upper_right_2,374.65000000000015,19.050000000000182,-1.1368683772161603e-13,14.750000000000007,0.7500000000000072,-4.475859752819529e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375000000003,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_upper_right,lean_panel_upper_right_3,806.45,19.049999999999727,1.1368683772161603e-13,31.750000000000004,0.7499999999999893,4.475859752819529e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000154,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_upper_right,lean_panel_upper_right_3,768.3500000000001,19.050000000000182,-1.1368683772161603e-13,30.250000000000007,0.7500000000000072,-4.475859752819529e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375000000003,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_upper_right,lean_panel_upper_right_4,1200.15,19.049999999999727,1.1368683772161603e-13,47.25000000000001,0.7499999999999893,4.475859752819529e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000154,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_upper_right,lean_panel_upper_right_4,1162.0500000000002,19.050000000000182,-1.1368683772161603e-13,45.75000000000001,0.7500000000000072,-4.475859752819529e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375000000003,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_upper_right,lean_panel_upper_right_5,19.05,1200.1499999999996,-2.2737367544323206e-13,0.7500000000000001,47.249999999999986,-8.951719505639057e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.25625000000039,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_top_full,lean_panel_upper_right_5,1238.25,19.049999999999272,-6.821210263296962e-13,48.75,0.7499999999999714,-2.6855158516917175e-14,0.0,-4.440892098500626e-15,0.9999999999999999,32.543749999999775,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_upper_right,lean_panel_upper_right_6,412.75000000000006,1200.1499999999996,-2.2737367544323206e-13,16.250000000000004,47.249999999999986,-8.951719505639057e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.25625000000039,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_top_full,lean_panel_upper_right_6,1631.95,19.049999999999272,-6.821210263296962e-13,64.25,0.7499999999999714,-2.6855158516917175e-14,0.0,-4.440892098500626e-15,0.9999999999999999,32.543749999999775,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_upper_right,lean_panel_upper_right_7,806.45,1200.1499999999996,-2.2737367544323206e-13,31.750000000000004,47.249999999999986,-8.951719505639057e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.25625000000039,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_top_full,lean_panel_upper_right_7,2025.65,19.049999999999272,-6.821210263296962e-13,79.75000000000001,0.7499999999999714,-2.6855158516917175e-14,0.0,-4.440892098500626e-15,0.9999999999999999,32.543749999999775,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_upper_right,lean_panel_upper_right_8,1200.15,1200.1499999999996,-2.2737367544323206e-13,47.25000000000001,47.249999999999986,-8.951719505639057e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.25625000000039,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_top_full,lean_panel_upper_right_8,2419.3500000000004,19.049999999999272,-6.821210263296962e-13,95.25000000000001,0.7499999999999714,-2.6855158516917175e-14,0.0,-4.440892098500626e-15,0.9999999999999999,32.543749999999775,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_upper_right,lean_panel_upper_right_9,19.05,412.7499999999998,1.1368683772161603e-13,0.7500000000000001,16.249999999999993,4.475859752819529e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000154,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_right,lean_panel_upper_right_9,19.05000000005303,1492.25,2.298161660974074e-13,0.7500000000020878,58.75,9.04788055501604e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375000000003,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_upper_right,lean_panel_upper_right_10,19.05,806.4499999999998,0.0,0.7500000000000001,31.749999999999993,0.0,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000243,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_right,lean_panel_upper_right_10,19.05000000005303,1885.9500000000003,3.4350300381902343e-13,0.7500000000020878,74.25000000000001,1.3523740307835568e-14,0.0,-4.440892098500626e-15,0.9999999999999999,32.543749999999804,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_upper_right,lean_panel_upper_right_11,1200.15,412.7499999999998,1.1368683772161603e-13,47.25000000000001,16.249999999999993,4.475859752819529e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000154,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_edge_right_upper,lean_panel_upper_right_11,19.049999999999955,323.85000000000014,5.684341886080802e-14,0.7499999999999982,12.750000000000005,2.2379298764097643e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.54375000000012,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_upper_right,lean_panel_upper_right_12,1200.15,806.4499999999998,0.0,47.25000000000001,31.749999999999993,0.0,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000243,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_edge_right_upper,lean_panel_upper_right_12,19.049999999999955,717.55,2.8421709430404007e-13,0.7499999999999982,28.25,1.1189649382048822e-14,0.0,-4.440892098500626e-15,0.9999999999999999,32.543749999999946,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,lean_edge_side_left_1,0.0,319.9999999999998,62.44999999999989,0.0,12.598425196850386,2.4586614173228303,1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_edge_left_lower,lean_edge_side_left_1,0.0,129.49999999999983,44.45000000000002,0.0,5.098425196850387,1.7500000000000007,1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,lean_edge_side_left_2,0.0,699.9999999999998,62.44999999999986,0.0,27.55905511811023,2.4586614173228294,1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_edge_left_lower,lean_edge_side_left_2,0.0,509.49999999999983,44.44999999999999,0.0,20.05905511811023,1.7499999999999996,1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,lean_edge_side_left_3,0.0,999.9999999999998,62.45000000000003,0.0,39.370078740157474,2.458661417322836,1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_edge_left_lower,lean_edge_side_left_3,0.0,809.4999999999998,44.45000000000016,0.0,31.870078740157474,1.7500000000000064,1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,lean_edge_side_left_4,0.0,1499.9999999999995,127.99999999999993,0.0,59.05511811023621,5.039370078740155,1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_edge_left_upper,lean_edge_side_left_4,0.0,191.89999999999964,110.00000000000017,0.0,7.555118110236206,4.330708661417329,1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,lean_edge_side_left_5,0.0,2099.9999999999995,127.99999999999947,0.0,82.6771653543307,5.039370078740137,1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_edge_left_upper,lean_edge_side_left_5,0.0,791.8999999999996,109.99999999999972,0.0,31.177165354330697,4.330708661417312,1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,lean_edge_side_left_6,0.0,2299.9999999999995,127.99999999999993,0.0,90.5511811023622,5.039370078740155,1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_edge_left_upper,lean_edge_side_left_6,0.0,991.8999999999996,110.00000000000017,0.0,39.05118110236219,4.330708661417329,1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,lean_edge_side_right_1,38.09999999999991,319.9999999999998,62.44999999999989,1.4999999999999964,12.598425196850386,2.4586614173228303,-1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_edge_right_lower,lean_edge_side_right_1,38.09999999999991,129.49999999999983,44.45000000000002,1.4999999999999964,5.098425196850387,1.7500000000000007,-1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,lean_edge_side_right_2,38.09999999999991,699.9999999999998,62.44999999999986,1.4999999999999964,27.55905511811023,2.4586614173228294,-1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_edge_right_lower,lean_edge_side_right_2,38.09999999999991,509.49999999999983,44.44999999999999,1.4999999999999964,20.05905511811023,1.7499999999999996,-1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,lean_edge_side_right_3,38.09999999999991,999.9999999999998,62.45000000000003,1.4999999999999964,39.370078740157474,2.458661417322836,-1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_edge_right_lower,lean_edge_side_right_3,38.09999999999991,809.4999999999998,44.45000000000016,1.4999999999999964,31.870078740157474,1.7500000000000064,-1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,lean_edge_side_right_4,38.09999999999991,1499.9999999999995,127.99999999999993,1.4999999999999964,59.05511811023621,5.039370078740155,-1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_edge_right_upper,lean_edge_side_right_4,38.09999999999991,191.89999999999964,110.00000000000017,1.4999999999999964,7.555118110236206,4.330708661417329,-1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,lean_edge_side_right_5,38.09999999999991,2099.9999999999995,127.99999999999947,1.4999999999999964,82.6771653543307,5.039370078740137,-1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_edge_right_upper,lean_edge_side_right_5,38.09999999999991,791.8999999999996,109.99999999999972,1.4999999999999964,31.177165354330697,4.330708661417312,-1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,lean_edge_side_right_6,38.09999999999991,2299.9999999999995,127.99999999999993,1.4999999999999964,90.5511811023622,5.039370078740155,-1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_edge_right_upper,lean_edge_side_right_6,38.09999999999991,991.8999999999996,110.00000000000017,1.4999999999999964,39.05118110236219,4.330708661417329,-1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_lower_full,clip_mvp_lean_lower_left_1_beam_1,18.0,38.09999999999974,16.79999999999997,0.7086614173228347,1.4999999999999898,0.6614173228346445,-0.0,-1.0,4.440892098500626e-15,35.40000000000001,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_lower_full,clip_mvp_lean_lower_left_1_beam_2,34.0,38.099999999999596,50.79999999999998,1.3385826771653544,1.4999999999999842,1.9999999999999993,-0.0,-1.0,4.440892098500626e-15,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_lower_full,clip_mvp_lean_lower_left_1_beam_3,18.0,38.099999999999426,84.79999999999998,0.7086614173228347,1.4999999999999776,3.3385826771653537,-0.0,-1.0,4.440892098500626e-15,35.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,clip_mvp_lean_lower_left_1_upright_1,38.09999999999991,173.6999999999997,72.89999999999976,1.4999999999999964,6.838582677165343,2.870078740157471,-1.0,-0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,clip_mvp_lean_lower_left_1_upright_2,38.09999999999991,157.69999999999956,106.89999999999982,1.4999999999999964,6.208661417322817,4.208661417322828,-1.0,-0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,clip_mvp_lean_lower_left_1_upright_3,38.09999999999991,173.6999999999994,140.89999999999975,1.4999999999999964,6.838582677165331,5.547244094488179,-1.0,-0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_lower_full,clip_mvp_lean_lower_left_2_beam_1,1125.0,38.09999999999974,16.799999999999976,44.29133858267717,1.4999999999999898,0.6614173228346447,-0.0,-1.0,4.440892098500626e-15,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_lower_full,clip_mvp_lean_lower_left_2_beam_2,1109.0,38.099999999999596,50.79999999999998,43.66141732283465,1.4999999999999842,1.9999999999999993,-0.0,-1.0,4.440892098500626e-15,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_lower_full,clip_mvp_lean_lower_left_2_beam_3,1125.0,38.099999999999426,84.79999999999998,44.29133858267717,1.4999999999999776,3.3385826771653537,-0.0,-1.0,4.440892098500626e-15,35.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_left,clip_mvp_lean_lower_left_2_upright_1,4.263256414560601e-14,33.99999999999997,54.89999999999995,1.6784474073073234e-15,1.3385826771653533,2.1614173228346436,1.0,0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_left,clip_mvp_lean_lower_left_2_upright_2,4.263256414560601e-14,17.99999999999983,88.9,1.6784474073073234e-15,0.708661417322828,3.5000000000000004,1.0,0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_left,clip_mvp_lean_lower_left_2_upright_3,4.263256414560601e-14,33.99999999999966,122.89999999999993,1.6784474073073234e-15,1.338582677165341,4.838582677165352,1.0,0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_lower_full,clip_mvp_lean_lower_right_1_beam_1,1275.3,38.09999999999974,16.799999999999976,50.20866141732284,1.4999999999999898,0.6614173228346447,-0.0,-1.0,4.440892098500626e-15,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_lower_full,clip_mvp_lean_lower_right_1_beam_2,1291.3,38.099999999999596,50.79999999999998,50.838582677165356,1.4999999999999842,1.9999999999999993,-0.0,-1.0,4.440892098500626e-15,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_lower_full,clip_mvp_lean_lower_right_1_beam_3,1275.3,38.09999999999951,84.79999999999998,50.20866141732284,1.499999999999981,3.3385826771653537,-0.0,-1.0,4.440892098500626e-15,35.40000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_right,clip_mvp_lean_lower_right_1_upright_1,38.10000000005303,33.99999999999997,54.89999999999995,1.5000000000020879,1.3385826771653533,2.1614173228346436,-1.0,-0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_right,clip_mvp_lean_lower_right_1_upright_2,38.10000000005303,17.99999999999983,88.9,1.5000000000020879,0.708661417322828,3.5000000000000004,-1.0,-0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_right,clip_mvp_lean_lower_right_1_upright_3,38.10000000005303,33.99999999999966,122.89999999999993,1.5000000000020879,1.338582677165341,4.838582677165352,-1.0,-0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_lower_full,clip_mvp_lean_lower_right_2_beam_1,2420.4,38.09999999999974,16.79999999999997,95.29133858267717,1.4999999999999898,0.6614173228346445,-0.0,-1.0,4.440892098500626e-15,35.40000000000001,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_lower_full,clip_mvp_lean_lower_right_2_beam_2,2404.4,38.099999999999596,50.79999999999998,94.66141732283465,1.4999999999999842,1.9999999999999993,-0.0,-1.0,4.440892098500626e-15,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_lower_full,clip_mvp_lean_lower_right_2_beam_3,2420.4,38.099999999999426,84.79999999999998,95.29133858267717,1.4999999999999776,3.3385826771653537,-0.0,-1.0,4.440892098500626e-15,35.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,clip_mvp_lean_lower_right_2_upright_1,0.0,173.6999999999997,72.89999999999976,0.0,6.838582677165343,2.870078740157471,1.0,0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,clip_mvp_lean_lower_right_2_upright_2,0.0,157.69999999999956,106.89999999999982,0.0,6.208661417322817,4.208661417322828,1.0,0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,clip_mvp_lean_lower_right_2_upright_3,0.0,173.6999999999994,140.89999999999975,0.0,6.838582677165331,5.547244094488179,1.0,0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_lower_left,clip_mvp_lean_mid_lower_left_1_beam_1,18.0,2.2737367544323206e-13,35.84999999999985,0.7086614173228347,8.951719505639057e-15,1.4114173228346398,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_lower_left,clip_mvp_lean_mid_lower_left_1_beam_2,34.0,0.0,69.84999999999985,1.3385826771653544,0.0,2.7499999999999942,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_lower_left,clip_mvp_lean_mid_lower_left_1_beam_3,18.0,-2.2737367544323206e-13,103.84999999999997,0.7086614173228347,-8.951719505639057e-15,4.088582677165353,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,clip_mvp_lean_mid_lower_left_1_upright_1,38.09999999999991,1147.0999999999995,53.84999999999984,1.4999999999999964,45.16141732283462,2.120078740157474,-1.0,-0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,clip_mvp_lean_mid_lower_left_1_upright_2,38.09999999999991,1163.0999999999995,87.84999999999995,1.4999999999999964,45.79133858267715,3.458661417322833,-1.0,-0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,clip_mvp_lean_mid_lower_left_1_upright_3,38.09999999999991,1147.0999999999992,121.84999999999995,1.4999999999999964,45.161417322834616,4.797244094488187,-1.0,-0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_lower_left,clip_mvp_lean_mid_lower_left_2_beam_1,1125.0,2.2737367544323206e-13,35.84999999999974,44.29133858267717,8.951719505639057e-15,1.4114173228346354,0.0,1.0,-4.440892098500626e-15,35.399999999999686,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_lower_left,clip_mvp_lean_mid_lower_left_2_beam_2,1109.0,0.0,69.84999999999985,43.66141732283465,0.0,2.7499999999999942,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_lower_left,clip_mvp_lean_mid_lower_left_2_beam_3,1125.0,-2.2737367544323206e-13,103.84999999999997,44.29133858267717,-8.951719505639057e-15,4.088582677165353,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_left,clip_mvp_lean_mid_lower_left_2_upright_1,4.263256414560601e-14,1007.3999999999996,35.85000000000002,1.6784474073073234e-15,39.66141732283463,1.4114173228346467,1.0,0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_left,clip_mvp_lean_mid_lower_left_2_upright_2,4.263256414560601e-14,1023.3999999999996,69.85000000000014,1.6784474073073234e-15,40.291338582677156,2.7500000000000053,1.0,0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_left,clip_mvp_lean_mid_lower_left_2_upright_3,4.263256414560601e-14,1007.3999999999994,103.85000000000014,1.6784474073073234e-15,39.66141732283462,4.08858267716536,1.0,0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_lower_right,clip_mvp_lean_mid_lower_right_1_beam_1,18.000000000000092,2.2737367544323206e-13,35.84999999999985,0.7086614173228383,8.951719505639057e-15,1.4114173228346398,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_lower_right,clip_mvp_lean_mid_lower_right_1_beam_2,34.000000000000085,0.0,69.84999999999985,1.3385826771653577,0.0,2.7499999999999942,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_lower_right,clip_mvp_lean_mid_lower_right_1_beam_3,18.000000000000092,-2.2737367544323206e-13,103.84999999999997,0.7086614173228383,-8.951719505639057e-15,4.088582677165353,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_right,clip_mvp_lean_mid_lower_right_1_upright_1,38.10000000005303,1007.3999999999996,35.85000000000002,1.5000000000020879,39.66141732283463,1.4114173228346467,-1.0,-0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_right,clip_mvp_lean_mid_lower_right_1_upright_2,38.10000000005303,1023.3999999999996,69.85000000000014,1.5000000000020879,40.291338582677156,2.7500000000000053,-1.0,-0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_principal_right,clip_mvp_lean_mid_lower_right_1_upright_3,38.10000000005303,1007.3999999999994,103.85000000000014,1.5000000000020879,39.66141732283462,4.08858267716536,-1.0,-0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_lower_right,clip_mvp_lean_mid_lower_right_2_beam_1,1163.1000000000001,2.2737367544323206e-13,35.84999999999985,45.79133858267717,8.951719505639057e-15,1.4114173228346398,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_lower_right,clip_mvp_lean_mid_lower_right_2_beam_2,1147.1000000000001,0.0,69.84999999999985,45.16141732283465,0.0,2.7499999999999942,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_lower_right,clip_mvp_lean_mid_lower_right_2_beam_3,1163.1000000000001,-2.2737367544323206e-13,103.84999999999997,45.79133858267717,-8.951719505639057e-15,4.088582677165353,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,clip_mvp_lean_mid_lower_right_2_upright_1,0.0,1147.0999999999995,53.84999999999984,0.0,45.16141732283462,2.120078740157474,1.0,0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,clip_mvp_lean_mid_lower_right_2_upright_2,0.0,1163.0999999999995,87.84999999999995,0.0,45.79133858267715,3.458661417322833,1.0,0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,clip_mvp_lean_mid_lower_right_2_upright_3,0.0,1147.0999999999992,121.84999999999995,0.0,45.161417322834616,4.797244094488187,1.0,0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
lean_beam_mid_upper_left,clip_mvp_lean_mid_upper_left_1_beam_1,18.0,38.09999999999991,35.85000000000002,0.7086614173228347,1.4999999999999964,1.4114173228346467,-0.0,-1.0,4.440892098500626e-15,35.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
