part,connection,from_min_x_mm,from_min_s_mm,from_min_n_mm,from_min_x_in,from_min_s_in,from_min_n_in,axis_x,axis_s,axis_n,material_run_mm,status
box_side_left,analysis_leg_wall_bolt_left_1,38.09999999999991,1539.9999999999998,92.07499999999997,1.4999999999999964,60.62992125984251,3.624999999999999,-1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_kicker_block_left_top,wood_kicker_block_face_left_top,38.100000000000136,39.811096791436675,12.855752193730801,1.5000000000000056,1.5673660154108928,0.5061319761311339,0.0,-0.6427876096865427,0.766044443118978,25.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_cheek_left,wood_kicker_block_side_left_top,0.0,195.5795736144511,186.1257618376991,0.0,7.699983213167367,7.327785899122012,1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_left_outer,wood_kicker_block_side_left_top,0.0,61.521796068630266,30.66283688358004,0.0,2.4221179554578844,1.2071983025031514,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_left_inner,wood_kicker_block_side_left_top,0.0,61.521796068630266,30.66283688358004,0.0,2.4221179554578844,1.2071983025031514,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_kicker_block_left_top,wood_kicker_block_side_left_top,0.0,27.56599282690803,27.44889883514734,0.0,1.0852753081459854,1.0806653084703677,1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,wood_edge_right_1,38.09999999999991,299.9999999999999,37.04999999999991,1.4999999999999964,11.81102362204724,1.4586614173228312,-1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_vertical_edge_right_lower,wood_edge_right_1,88.90000000000009,211.09999999999985,19.050000000000097,3.500000000000004,8.311023622047239,0.7500000000000039,-1.0,0.0,0.0,38.100000000000094,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,wood_edge_right_2,38.09999999999991,899.9999999999999,37.04999999999994,1.4999999999999964,35.43307086614173,1.4586614173228323,-1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_vertical_edge_right_lower,wood_edge_right_2,88.90000000000009,811.0999999999999,19.050000000000125,3.500000000000004,31.93307086614173,0.750000000000005,-1.0,0.0,0.0,38.100000000000094,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,wood_edge_right_3,38.09999999999991,1500.0,37.05,1.4999999999999964,59.05511811023622,1.4586614173228347,-1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_vertical_edge_right_upper,wood_edge_right_3,88.90000000000009,210.94999999999982,19.049999999999955,3.500000000000004,8.305118110236213,0.7499999999999982,-1.0,0.0,0.0,38.100000000000094,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,wood_edge_right_4,38.09999999999991,2100.0,37.04999999999977,1.4999999999999964,82.67716535433071,1.4586614173228256,-1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_vertical_edge_right_upper,wood_edge_right_4,88.90000000000009,810.9499999999998,19.049999999999727,3.500000000000004,31.927165354330704,0.7499999999999893,-1.0,0.0,0.0,38.100000000000094,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_batten_bottom,wood_kicker_block_face_right_bottom,2400.3,43.641319007032166,16.069690242163517,94.50000000000001,1.7181621656311878,0.632664970163918,0.0,-0.6427876096865427,0.766044443118978,38.099999999999994,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_kicker_block_right_bottom,wood_kicker_block_face_right_bottom,38.100000000000136,39.81109679143714,12.855752193730822,1.5000000000000056,1.567366015410911,0.5061319761311348,0.0,-0.6427876096865427,0.766044443118978,25.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_cheek_right,wood_kicker_block_side_right_bottom,38.09999999999991,61.52179606863044,73.63793014255472,1.4999999999999964,2.4221179554578915,2.8991311079745956,-1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_kicker_block_right_bottom,wood_kicker_block_side_right_bottom,76.20000000000005,27.565992826908513,27.44889883514736,3.0000000000000018,1.0852753081460045,1.0806653084703686,-1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_batten_top,wood_kicker_block_face_right_top,2362.2,43.64131900703168,16.069690242163492,93.0,1.7181621656311687,0.6326649701639171,0.0,-0.6427876096865427,0.766044443118978,38.099999999999994,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_kicker_block_right_top,wood_kicker_block_face_right_top,38.09999999999991,39.811096791436675,12.855752193730801,1.4999999999999964,1.5673660154108928,0.5061319761311339,0.0,-0.6427876096865427,0.766044443118978,25.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_cheek_right,wood_kicker_block_side_right_top,38.09999999999991,195.5795736144511,186.1257618376991,1.4999999999999964,7.699983213167367,7.327785899122012,-1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_right_outer,wood_kicker_block_side_right_top,19.050000000000182,61.521796068630266,30.66283688358004,0.7500000000000072,2.4221179554578844,1.2071983025031514,-1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_right_inner,wood_kicker_block_side_right_top,19.049999999999955,61.521796068630266,30.66283688358004,0.7499999999999982,2.4221179554578844,1.2071983025031514,-1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_kicker_block_right_top,wood_kicker_block_side_right_top,76.20000000000005,27.56599282690803,27.44889883514734,3.0000000000000018,1.0852753081459854,1.0806653084703677,-1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_lower_left,clip_mvp_lower_left_1_beam_1,18.0,38.09999999999971,35.85000000000001,0.7086614173228347,1.4999999999999887,1.411417322834646,-0.0,-1.0,4.440892098500626e-15,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_lower_left,clip_mvp_lower_left_1_beam_2,34.0,38.09999999999957,69.85000000000001,1.3385826771653544,1.4999999999999831,2.7500000000000004,-0.0,-1.0,4.440892098500626e-15,35.39999999999999,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_lower_left,clip_mvp_lower_left_1_beam_3,18.0,38.0999999999994,103.85000000000002,0.7086614173228347,1.4999999999999765,4.0885826771653555,-0.0,-1.0,4.440892098500626e-15,35.39999999999999,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,clip_mvp_lower_left_1_upright_1,38.09999999999991,172.09999999999965,91.94999999999978,1.4999999999999964,6.775590551181089,3.6200787401574717,-1.0,-0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,clip_mvp_lower_left_1_upright_2,38.09999999999991,156.09999999999948,125.94999999999986,1.4999999999999964,6.145669291338563,4.95866141732283,-1.0,-0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,clip_mvp_lower_left_1_upright_3,38.09999999999991,172.09999999999934,159.9499999999998,1.4999999999999964,6.775590551181077,6.297244094488181,-1.0,-0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_lower_left,clip_mvp_lower_left_2_beam_1,1105.8,38.09999999999971,35.85000000000001,43.53543307086614,1.4999999999999887,1.411417322834646,-0.0,-1.0,4.440892098500626e-15,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_lower_left,clip_mvp_lower_left_2_beam_2,1089.8,38.09999999999948,69.85,42.90551181102362,1.4999999999999798,2.75,-0.0,-1.0,4.440892098500626e-15,35.399999999999935,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_lower_left,clip_mvp_lower_left_2_beam_3,1105.8,38.09999999999934,103.85,43.53543307086614,1.499999999999974,4.088582677165355,-0.0,-1.0,4.440892098500626e-15,35.399999999999935,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_left,clip_mvp_lower_left_2_upright_1,0.0,172.09999999999974,35.84999999999991,0.0,6.775590551181092,1.4114173228346423,1.0,0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_left,clip_mvp_lower_left_2_upright_2,0.0,156.09999999999957,69.85,0.0,6.145669291338566,2.75,1.0,0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_left,clip_mvp_lower_left_2_upright_3,0.0,172.0999999999994,103.84999999999994,0.0,6.775590551181079,4.088582677165352,1.0,0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_lower_right,clip_mvp_lower_right_1_beam_1,18.0,38.09999999999971,35.85000000000001,0.7086614173228347,1.4999999999999887,1.411417322834646,-0.0,-1.0,4.440892098500626e-15,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_lower_right,clip_mvp_lower_right_1_beam_2,34.0,38.09999999999957,69.85000000000001,1.3385826771653544,1.4999999999999831,2.7500000000000004,-0.0,-1.0,4.440892098500626e-15,35.39999999999999,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_lower_right,clip_mvp_lower_right_1_beam_3,18.0,38.0999999999994,103.85000000000002,0.7086614173228347,1.4999999999999765,4.0885826771653555,-0.0,-1.0,4.440892098500626e-15,35.39999999999999,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_right,clip_mvp_lower_right_1_upright_1,38.099999999999994,172.09999999999974,35.84999999999991,1.4999999999999998,6.775590551181092,1.4114173228346423,-1.0,-0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_right,clip_mvp_lower_right_1_upright_2,38.099999999999994,156.09999999999957,69.85,1.4999999999999998,6.145669291338566,2.75,-1.0,-0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_right,clip_mvp_lower_right_1_upright_3,38.099999999999994,172.0999999999994,103.84999999999994,1.4999999999999998,6.775590551181079,4.088582677165352,-1.0,-0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_lower_right,clip_mvp_lower_right_2_beam_1,1144.2,38.09999999999971,35.85000000000001,45.04724409448819,1.4999999999999887,1.411417322834646,-0.0,-1.0,4.440892098500626e-15,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_lower_right,clip_mvp_lower_right_2_beam_2,1128.2,38.09999999999957,69.85000000000001,44.417322834645674,1.4999999999999831,2.7500000000000004,-0.0,-1.0,4.440892098500626e-15,35.39999999999999,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_lower_right,clip_mvp_lower_right_2_beam_3,1144.2,38.0999999999994,103.85000000000002,45.04724409448819,1.4999999999999765,4.0885826771653555,-0.0,-1.0,4.440892098500626e-15,35.39999999999999,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,clip_mvp_lower_right_2_upright_1,0.0,172.09999999999965,91.94999999999978,0.0,6.775590551181089,3.6200787401574717,1.0,0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,clip_mvp_lower_right_2_upright_2,0.0,156.09999999999948,125.94999999999986,0.0,6.145669291338563,4.95866141732283,1.0,0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,clip_mvp_lower_right_2_upright_3,0.0,172.09999999999934,159.9499999999998,0.0,6.775590551181077,6.297244094488181,1.0,0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_mid_left,clip_mvp_mid_left_1_beam_1,18.0,-2.2737367544323206e-13,35.84999999999994,0.7086614173228347,-8.951719505639057e-15,1.4114173228346434,0.0,1.0,-4.440892098500626e-15,35.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_mid_left,clip_mvp_mid_left_1_beam_2,34.0,-2.2737367544323206e-13,69.84999999999994,1.3385826771653544,-8.951719505639057e-15,2.749999999999998,0.0,1.0,-4.440892098500626e-15,35.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_mid_left,clip_mvp_mid_left_1_beam_3,18.0,-6.821210263296962e-13,103.85,0.7086614173228347,-2.6855158516917175e-14,4.088582677165355,0.0,1.0,-4.440892098500626e-15,35.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,clip_mvp_mid_left_1_upright_1,38.09999999999991,1166.1499999999994,91.94999999999997,1.4999999999999964,45.91141732283462,3.6200787401574797,-1.0,-0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,clip_mvp_mid_left_1_upright_2,38.09999999999991,1182.1499999999996,125.94999999999997,1.4999999999999964,46.541338582677156,4.958661417322834,-1.0,-0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,clip_mvp_mid_left_1_upright_3,38.09999999999991,1166.1499999999992,159.9499999999999,1.4999999999999964,45.911417322834616,6.297244094488185,-1.0,-0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_mid_left,clip_mvp_mid_left_2_beam_1,1105.8,-2.2737367544323206e-13,35.84999999999994,43.53543307086614,-8.951719505639057e-15,1.4114173228346434,0.0,1.0,-4.440892098500626e-15,35.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_mid_left,clip_mvp_mid_left_2_beam_2,1089.8,-2.2737367544323206e-13,69.84999999999994,42.90551181102362,-8.951719505639057e-15,2.749999999999998,0.0,1.0,-4.440892098500626e-15,35.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_mid_left,clip_mvp_mid_left_2_beam_3,1105.8,-6.821210263296962e-13,103.85,43.53543307086614,-2.6855158516917175e-14,4.088582677165355,0.0,1.0,-4.440892098500626e-15,35.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_left,clip_mvp_mid_left_2_upright_1,0.0,1166.1499999999994,35.85000000000011,0.0,45.91141732283462,1.41141732283465,1.0,0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_left,clip_mvp_mid_left_2_upright_2,0.0,1182.1499999999996,69.85000000000011,0.0,46.541338582677156,2.7500000000000044,1.0,0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_left,clip_mvp_mid_left_2_upright_3,0.0,1166.1499999999992,103.85000000000005,0.0,45.911417322834616,4.088582677165356,1.0,0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_mid_right,clip_mvp_mid_right_1_beam_1,18.0,-2.2737367544323206e-13,35.84999999999994,0.7086614173228347,-8.951719505639057e-15,1.4114173228346434,0.0,1.0,-4.440892098500626e-15,35.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_mid_right,clip_mvp_mid_right_1_beam_2,34.0,-2.2737367544323206e-13,69.84999999999994,1.3385826771653544,-8.951719505639057e-15,2.749999999999998,0.0,1.0,-4.440892098500626e-15,35.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_mid_right,clip_mvp_mid_right_1_beam_3,18.0,-6.821210263296962e-13,103.85,0.7086614173228347,-2.6855158516917175e-14,4.088582677165355,0.0,1.0,-4.440892098500626e-15,35.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_right,clip_mvp_mid_right_1_upright_1,38.099999999999994,1166.1499999999994,35.85000000000011,1.4999999999999998,45.91141732283462,1.41141732283465,-1.0,-0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_right,clip_mvp_mid_right_1_upright_2,38.099999999999994,1182.1499999999996,69.85000000000011,1.4999999999999998,46.541338582677156,2.7500000000000044,-1.0,-0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_right,clip_mvp_mid_right_1_upright_3,38.099999999999994,1166.1499999999992,103.85000000000005,1.4999999999999998,45.911417322834616,4.088582677165356,-1.0,-0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_mid_right,clip_mvp_mid_right_2_beam_1,1144.2,-2.2737367544323206e-13,35.84999999999994,45.04724409448819,-8.951719505639057e-15,1.4114173228346434,0.0,1.0,-4.440892098500626e-15,35.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_mid_right,clip_mvp_mid_right_2_beam_2,1128.2,-2.2737367544323206e-13,69.84999999999994,44.417322834645674,-8.951719505639057e-15,2.749999999999998,0.0,1.0,-4.440892098500626e-15,35.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_mid_right,clip_mvp_mid_right_2_beam_3,1144.2,-6.821210263296962e-13,103.85,45.04724409448819,-2.6855158516917175e-14,4.088582677165355,0.0,1.0,-4.440892098500626e-15,35.400000000000006,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,clip_mvp_mid_right_2_upright_1,0.0,1166.1499999999994,91.94999999999997,0.0,45.91141732283462,3.6200787401574797,1.0,0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,clip_mvp_mid_right_2_upright_2,0.0,1182.1499999999996,125.94999999999997,0.0,46.541338582677156,4.958661417322834,1.0,0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,clip_mvp_mid_right_2_upright_3,0.0,1166.1499999999992,159.9499999999999,0.0,45.911417322834616,6.297244094488185,1.0,0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_top_left,clip_mvp_top_left_1_beam_1,18.0,-4.547473508864641e-13,35.849999999999454,0.7086614173228347,-1.7903439011278115e-14,1.4114173228346243,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_top_left,clip_mvp_top_left_1_beam_2,34.0,-9.094947017729282e-13,69.84999999999968,1.3385826771653544,-3.580687802255623e-14,2.7499999999999876,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_top_left,clip_mvp_top_left_1_beam_3,18.0,-4.547473508864641e-13,103.84999999999945,0.7086614173228347,-1.7903439011278115e-14,4.088582677165333,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,clip_mvp_top_left_1_upright_1,38.09999999999991,2366.2999999999997,91.94999999999975,1.4999999999999964,93.16141732283464,3.6200787401574708,-1.0,-0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,clip_mvp_top_left_1_upright_2,38.09999999999991,2382.2999999999993,125.94999999999975,1.4999999999999964,93.79133858267714,4.958661417322825,-1.0,-0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,clip_mvp_top_left_1_upright_3,38.09999999999991,2366.2999999999997,159.94999999999973,1.4999999999999964,93.16141732283464,6.297244094488179,-1.0,-0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_top_left,clip_mvp_top_left_2_beam_1,1105.8,-4.547473508864641e-13,35.849999999999454,43.53543307086614,-1.7903439011278115e-14,1.4114173228346243,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_top_left,clip_mvp_top_left_2_beam_2,1089.8,-9.094947017729282e-13,69.84999999999968,42.90551181102362,-3.580687802255623e-14,2.7499999999999876,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_top_left,clip_mvp_top_left_2_beam_3,1105.8,-4.547473508864641e-13,103.84999999999945,43.53543307086614,-1.7903439011278115e-14,4.088582677165333,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_left,clip_mvp_top_left_2_upright_1,0.0,2366.2999999999997,35.84999999999988,0.0,93.16141732283464,1.411417322834641,1.0,0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_left,clip_mvp_top_left_2_upright_2,0.0,2382.2999999999993,69.84999999999988,0.0,93.79133858267714,2.7499999999999956,1.0,0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_left,clip_mvp_top_left_2_upright_3,0.0,2366.2999999999997,103.84999999999988,0.0,93.16141732283464,4.08858267716535,1.0,0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_top_right,clip_mvp_top_right_1_beam_1,18.0,-4.547473508864641e-13,35.849999999999454,0.7086614173228347,-1.7903439011278115e-14,1.4114173228346243,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_top_right,clip_mvp_top_right_1_beam_2,34.0,-9.094947017729282e-13,69.84999999999968,1.3385826771653544,-3.580687802255623e-14,2.7499999999999876,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_top_right,clip_mvp_top_right_1_beam_3,18.0,-4.547473508864641e-13,103.84999999999945,0.7086614173228347,-1.7903439011278115e-14,4.088582677165333,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_right,clip_mvp_top_right_1_upright_1,38.099999999999994,2366.2999999999997,35.84999999999988,1.4999999999999998,93.16141732283464,1.411417322834641,-1.0,-0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_right,clip_mvp_top_right_1_upright_2,38.099999999999994,2382.2999999999993,69.84999999999988,1.4999999999999998,93.79133858267714,2.7499999999999956,-1.0,-0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_right,clip_mvp_top_right_1_upright_3,38.099999999999994,2366.2999999999997,103.84999999999988,1.4999999999999998,93.16141732283464,4.08858267716535,-1.0,-0.0,0.0,35.4,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_top_right,clip_mvp_top_right_2_beam_1,1144.2,-4.547473508864641e-13,35.849999999999454,45.04724409448819,-1.7903439011278115e-14,1.4114173228346243,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_top_right,clip_mvp_top_right_2_beam_2,1128.2,-9.094947017729282e-13,69.84999999999968,44.417322834645674,-3.580687802255623e-14,2.7499999999999876,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_beam_top_right,clip_mvp_top_right_2_beam_3,1144.2,-4.547473508864641e-13,103.84999999999945,45.04724409448819,-1.7903439011278115e-14,4.088582677165333,0.0,1.0,-4.440892098500626e-15,35.399999999999764,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,clip_mvp_top_right_2_upright_1,0.0,2366.2999999999997,91.94999999999975,0.0,93.16141732283464,3.6200787401574708,1.0,0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,clip_mvp_top_right_2_upright_2,0.0,2382.2999999999993,125.94999999999975,0.0,93.79133858267714,4.958661417322825,1.0,0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,clip_mvp_top_right_2_upright_3,0.0,2366.2999999999997,159.94999999999973,0.0,93.16141732283464,6.297244094488179,1.0,0.0,0.0,35.399999999999864,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_vertical_center_left_lower,easy_principal_ledge_left_1,12.550000000000011,211.1000000000002,8.526512829121202e-14,0.49409448818897683,8.311023622047252,3.356894814614647e-15,0.0,-4.440892098500626e-15,0.9999999999999999,38.10000000000001,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_left,easy_principal_ledge_left_1,19.05000000000001,299.9999999999999,2.842170943040401e-14,0.7500000000000004,11.81102362204724,1.1189649382048822e-15,0.0,-4.440892098500626e-15,0.9999999999999999,25.40000000000002,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_vertical_center_left_lower,easy_principal_ledge_left_2,12.550000000000011,611.1000000000001,5.684341886080802e-14,0.49409448818897683,24.059055118110244,2.2379298764097643e-15,0.0,-4.440892098500626e-15,0.9999999999999999,38.100000000000065,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_left,easy_principal_ledge_left_2,19.05000000000001,699.9999999999998,8.526512829121202e-14,0.7500000000000004,27.55905511811023,3.356894814614647e-15,0.0,-4.440892098500626e-15,0.9999999999999999,25.399999999999935,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_vertical_center_left_upper,easy_principal_ledge_left_3,12.550000000000011,310.95000000000346,2.2026824808563106e-13,0.49409448818897683,12.242125984252105,8.671978271087837e-15,0.0,-4.440892098500626e-15,0.9999999999999999,38.099999999999945,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_principal_left,easy_principal_ledge_left_3,19.05000000000001,1600.0,-2.842170943040401e-14,0.7500000000000004,62.99212598425197,-1.1189649382048822e-15,0.0,-4.440892098500626e-15,0.9999999999999999,25.40000000000014,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
