part,kind,dimension_1_mm,dimension_2_mm,dimension_3_mm,description
fastener_clip_split_base_center_left_beam_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_base_center_left + base_header"
fastener_clip_split_base_center_left_beam_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_base_center_left + base_header"
fastener_clip_split_base_center_left_upright_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_base_center_left + base_principal_center_left"
fastener_clip_split_base_center_left_upright_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_base_center_left + base_principal_center_left"
fastener_clip_split_base_center_left_upright_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_base_center_left + base_principal_center_left"
fastener_clip_split_header_center_left_beam_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_header_center_left + base_header"
fastener_clip_split_header_center_left_beam_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_header_center_left + base_header"
fastener_clip_split_header_center_left_beam_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_header_center_left + base_header"
fastener_clip_split_header_center_left_upright_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_header_center_left + base_post_center_left"
fastener_clip_split_header_center_left_upright_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_header_center_left + base_post_center_left"
fastener_clip_split_header_center_left_upright_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_header_center_left + base_post_center_left"
fastener_clip_split_bottom_center_left_beam_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_bottom_center_left + base_rail_bottom_left_3"
fastener_clip_split_bottom_center_left_beam_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_bottom_center_left + base_rail_bottom_left_3"
fastener_clip_split_bottom_center_left_beam_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_bottom_center_left + base_rail_bottom_left_3"
fastener_clip_split_bottom_center_left_upright_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_bottom_center_left + base_principal_center_left"
fastener_clip_split_bottom_center_left_upright_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_bottom_center_left + base_principal_center_left"
fastener_clip_split_bottom_center_left_upright_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_bottom_center_left + base_principal_center_left"
fastener_clip_split_top_center_right_beam_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_top_center_right + base_rail_top"
fastener_clip_split_top_center_right_beam_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_top_center_right + base_rail_top"
fastener_clip_split_top_center_right_beam_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_top_center_right + base_rail_top"
fastener_clip_split_top_center_right_upright_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_top_center_right + base_principal_center_right"
fastener_clip_split_top_center_right_upright_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_top_center_right + base_principal_center_right"
fastener_clip_split_top_center_right_upright_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_top_center_right + base_principal_center_right"
fastener_clip_split_base_center_right_beam_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_base_center_right + base_header"
fastener_clip_split_base_center_right_beam_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_base_center_right + base_header"
fastener_clip_split_base_center_right_beam_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_base_center_right + base_header"
fastener_clip_split_base_center_right_upright_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_base_center_right + base_principal_center_right"
fastener_clip_split_base_center_right_upright_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_base_center_right + base_principal_center_right"
fastener_clip_split_base_center_right_upright_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_base_center_right + base_principal_center_right"
fastener_clip_split_header_center_right_beam_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_header_center_right + base_header"
fastener_clip_split_header_center_right_beam_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_header_center_right + base_header"
fastener_clip_split_header_center_right_beam_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_header_center_right + base_header"
fastener_clip_split_header_center_right_upright_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_header_center_right + base_post_center_right"
fastener_clip_split_header_center_right_upright_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_header_center_right + base_post_center_right"
fastener_clip_split_header_center_right_upright_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_header_center_right + base_post_center_right"
fastener_clip_split_bottom_center_right_beam_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_bottom_center_right + base_rail_bottom_right_1"
fastener_clip_split_bottom_center_right_beam_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_bottom_center_right + base_rail_bottom_right_1"
fastener_clip_split_bottom_center_right_beam_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_bottom_center_right + base_rail_bottom_right_1"
fastener_clip_split_bottom_center_right_upright_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_bottom_center_right + base_principal_center_right"
fastener_clip_split_bottom_center_right_upright_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_bottom_center_right + base_principal_center_right"
fastener_clip_split_bottom_center_right_upright_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_bottom_center_right + base_principal_center_right"
fastener_timber_panel_lower_left_1,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_lower_left + base_side_left"
fastener_timber_panel_lower_left_2,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_lower_left + base_side_left"
fastener_timber_panel_lower_left_3,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_lower_left + base_principal_center_left"
fastener_timber_panel_lower_left_4,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_lower_left + base_principal_center_left"
fastener_timber_panel_lower_left_5,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_lower_left + base_side_left"
fastener_timber_panel_lower_left_6,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_lower_left + base_side_left"
fastener_timber_panel_lower_left_7,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_lower_left + base_principal_center_left"
fastener_timber_panel_lower_left_8,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_lower_left + base_principal_center_left"
fastener_timber_panel_lower_left_9,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_lower_left + base_rail_bottom_left_1"
fastener_timber_panel_lower_left_10,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_lower_left + base_rail_bottom_left_2"
fastener_timber_panel_lower_right_1,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_lower_right + base_principal_center_right"
fastener_timber_panel_lower_right_2,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_lower_right + base_principal_center_right"
fastener_timber_panel_lower_right_3,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_lower_right + base_side_right"
fastener_timber_panel_lower_right_4,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_lower_right + base_side_right"
fastener_timber_panel_lower_right_5,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_lower_right + base_principal_center_right"
fastener_timber_panel_lower_right_6,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_lower_right + base_principal_center_right"
fastener_timber_panel_lower_right_7,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_lower_right + base_side_right"
fastener_timber_panel_lower_right_8,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_lower_right + base_side_right"
fastener_timber_panel_lower_right_9,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_lower_right + base_rail_bottom_right_1"
fastener_timber_panel_lower_right_10,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_lower_right + base_rail_bottom_right_2"
fastener_timber_panel_upper_left_1,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_upper_left + base_side_left"
fastener_timber_panel_upper_left_2,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_upper_left + base_side_left"
fastener_timber_panel_upper_left_3,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_upper_left + base_principal_center_left"
fastener_timber_panel_upper_left_4,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_upper_left + base_principal_center_left"
fastener_timber_panel_upper_left_5,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_upper_left + base_side_left"
fastener_timber_panel_upper_left_6,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_upper_left + base_side_left"
fastener_timber_panel_upper_left_7,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_upper_left + base_principal_center_left"
fastener_timber_panel_upper_left_8,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_upper_left + base_principal_center_left"
fastener_timber_panel_upper_left_11,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_upper_left + base_rail_top"
fastener_timber_panel_upper_left_12,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_upper_left + base_rail_top"
fastener_timber_panel_upper_right_1,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_upper_right + base_principal_center_right"
fastener_timber_panel_upper_right_2,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_upper_right + base_principal_center_right"
fastener_timber_panel_upper_right_3,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_upper_right + base_side_right"
fastener_timber_panel_upper_right_4,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_upper_right + base_side_right"
fastener_timber_panel_upper_right_5,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_upper_right + base_principal_center_right"
fastener_timber_panel_upper_right_6,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_upper_right + base_principal_center_right"
fastener_timber_panel_upper_right_7,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_upper_right + base_side_right"
fastener_timber_panel_upper_right_8,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_upper_right + base_side_right"
fastener_timber_panel_upper_right_11,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_upper_right + base_rail_top"
fastener_timber_panel_upper_right_12,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; main_upper_right + base_rail_top"
fastener_timber_kicker_left_0_1,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; kicker_left + base_post_outer_left"
fastener_timber_kicker_left_0_2,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; kicker_left + base_post_outer_left"
fastener_timber_kicker_left_1_1,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; kicker_left + base_post_center_left"
fastener_timber_kicker_left_1_2,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; kicker_left + base_post_center_left"
fastener_timber_kicker_right_0_1,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; kicker_right + base_post_center_right"
fastener_timber_kicker_right_0_2,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; kicker_right + base_post_center_right"
fastener_timber_kicker_right_1_1,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; kicker_right + base_post_outer_right"
fastener_timber_kicker_right_1_2,screw,50.8,4.1402,4.1402,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh drilling; Direct commercial ML24Z rim-to-header angles replace plywood gussets and their eight bolts; selected SDS25112 screws retained; geometry, local stiffness, connection resistance and global stability require verification; NOT build-ready; kicker_right + base_post_outer_right"
fastener_lumber_leg_bolt_left_1_shaft,bolt,95.25,9.855199999999968,9.855199999999968,"shaft of lumber_leg_bolt_left_1; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified"
fastener_lumber_leg_bolt_left_1_near_washer,bolt,2.0319999999999254,21.00579999999991,21.00579999999991,"near washer of lumber_leg_bolt_left_1; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified"
fastener_lumber_leg_bolt_left_1_far_washer,bolt,2.0319999999999254,21.00579999999991,21.00579999999991,"far washer of lumber_leg_bolt_left_1; Spread-group experiment; geometry only, NOT build-ready or strength-qualified; existing 3/8-16 x3.75in dimensional family; NEW 70x50 group, not retrofit drilling; Regular hex head/nut geometry within documented maximum flats/corners; no threads or chamfers modeled; hardware and joint resistance unqualified"
