connection,part,operation,diameter_mm,diameter_in,axis_origin_local_mm,axis_direction_local,raw_entry_local_mm,raw_exit_local_mm,raw_entry_local_in,raw_exit_local_in,signed_raw_intervals_from_hardware_origin_mm,machining_depth_mm,note
clip_timber_header_outer_right_beam_3,base_header,factory_clip_screw_axis,,,"[2358.0572600000005, 104.775, -2.5552399999999977]","[0.0, 0.0, 1.0]","[[2358.0572600000005, 104.775, -3.694822225952521e-13]]","[[2358.0572600000005, 104.775, 38.099999999999994]]","[[92.83690000000003, 4.125000000000001, -1.4546544196663468e-14]]","[[92.83690000000003, 4.125000000000001, 1.4999999999999998]]","[[2.5552399999996283, 40.65523999999999]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_outer_right_upright_1,base_post_outer_right,factory_clip_screw_axis,,,"[-2.5552399999999125, 180.975, 151.00726]","[1.0, 0.0, 0.0]","[[-2.2737367544323206e-13, 180.975, 151.00726]]","[[38.100000000000136, 180.975, 151.00726]]","[[-8.951719505639057e-15, 7.125, 5.945167716535433]]","[[1.5000000000000056, 7.125, 5.945167716535433]]","[[2.555239999999685, 40.65524000000005]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_outer_right_upright_2,base_post_outer_right,factory_clip_screw_axis,,,"[-2.5552399999999125, 142.875, 144.65726]","[1.0, 0.0, 0.0]","[[-2.2737367544323206e-13, 142.875, 144.65726]]","[[38.100000000000136, 142.875, 144.65726]]","[[-8.951719505639057e-15, 5.625, 5.695167716535433]]","[[1.5000000000000056, 5.625, 5.695167716535433]]","[[2.555239999999685, 40.65524000000005]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
clip_timber_header_outer_right_upright_3,base_post_outer_right,factory_clip_screw_axis,,,"[-2.5552399999999125, 104.775, 151.00726]","[1.0, 0.0, 0.0]","[[-2.2737367544323206e-13, 104.775, 151.00726]]","[[38.100000000000136, 104.775, 151.00726]]","[[-8.951719505639057e-15, 4.125000000000001, 5.945167716535433]]","[[1.5000000000000056, 4.125000000000001, 5.945167716535433]]","[[2.555239999999685, 40.65524000000005]]",,Transfer through actual ML24Z factory holes; no invented SDS pilot diameter/depth
analysis_leg_wall_bolt_left_1,base_side_left,bolt_clearance,11.1125,0.43750000000000006,"[40.131999999999834, 1709.6239904424865, 74.07500000000016]","[-1.0, 0.0, 0.0]","[[38.09999999999968, 1709.6239904424865, 74.07500000000016]]","[[2.2737367544323206e-13, 1709.6239904424865, 74.07500000000016]]","[[1.4999999999999876, 67.30803111978294, 2.916338582677172]]","[[8.951719505639057e-15, 67.30803111978294, 2.916338582677172]]","[[2.032000000000153, 40.13199999999961]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
analysis_leg_wall_bolt_left_1,leg_left_inner,bolt_clearance,11.1125,0.43750000000000006,"[128.56725658119228, 1463.8931115651149, 59.182000000000244]","[0.0, 0.0, -1.0]","[[128.56725658119228, 1463.8931115651149, 19.050000000000637]]","[[128.56725658119228, 1463.8931115651149, 4.547473508864641e-13]]","[[5.061703015007571, 57.63358706949271, 0.7500000000000251]]","[[5.061703015007571, 57.63358706949271, 1.7903439011278115e-14]]","[[40.13199999999961, 59.18199999999979]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
analysis_leg_wall_bolt_left_1,leg_left_outer,bolt_clearance,11.1125,0.43750000000000006,"[128.56725658119228, 1463.8931115651149, 78.23199999999997]","[0.0, 0.0, -1.0]","[[128.56725658119228, 1463.8931115651149, 19.050000000000182]]","[[128.56725658119228, 1463.8931115651149, 0.0]]","[[5.061703015007571, 57.63358706949271, 0.7500000000000072]]","[[5.061703015007571, 57.63358706949271, 0.0]]","[[59.18199999999979, 78.23199999999997]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
analysis_leg_wall_bolt_left_2,base_side_left,bolt_clearance,11.1125,0.43750000000000006,"[40.131999999999834, 1789.6239904424865, 74.07500000000027]","[-1.0, 0.0, 0.0]","[[38.09999999999968, 1789.6239904424865, 74.07500000000027]]","[[2.2737367544323206e-13, 1789.6239904424865, 74.07500000000027]]","[[1.4999999999999876, 70.45763741899553, 2.9163385826771764]]","[[8.951719505639057e-15, 70.45763741899553, 2.9163385826771764]]","[[2.032000000000153, 40.13199999999961]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
analysis_leg_wall_bolt_left_2,leg_left_inner,bolt_clearance,11.1125,0.43750000000000006,"[179.9902653561153, 1525.176667014633, 59.182000000000244]","[0.0, 0.0, -1.0]","[[179.9902653561153, 1525.176667014633, 19.050000000000637]]","[[179.9902653561153, 1525.176667014633, 4.547473508864641e-13]]","[[7.086230919532098, 60.04632547301705, 0.7500000000000251]]","[[7.086230919532098, 60.04632547301705, 1.7903439011278115e-14]]","[[40.13199999999961, 59.18199999999979]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
analysis_leg_wall_bolt_left_2,leg_left_outer,bolt_clearance,11.1125,0.43750000000000006,"[179.9902653561153, 1525.176667014633, 78.23199999999997]","[0.0, 0.0, -1.0]","[[179.9902653561153, 1525.176667014633, 19.050000000000182]]","[[179.9902653561153, 1525.176667014633, 0.0]]","[[7.086230919532098, 60.04632547301705, 0.7500000000000072]]","[[7.086230919532098, 60.04632547301705, 0.0]]","[[59.18199999999979, 78.23199999999997]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
analysis_leg_wall_bolt_left_3,base_side_left,bolt_clearance,11.1125,0.43750000000000006,"[40.131999999999834, 1909.6239904424865, 74.07500000000005]","[-1.0, 0.0, 0.0]","[[38.09999999999968, 1909.6239904424865, 74.07500000000005]]","[[2.2737367544323206e-13, 1909.6239904424865, 74.07500000000005]]","[[1.4999999999999876, 75.18204686781444, 2.9163385826771675]]","[[8.951719505639057e-15, 75.18204686781444, 2.9163385826771675]]","[[2.032000000000153, 40.13199999999961]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
analysis_leg_wall_bolt_left_3,leg_left_inner,bolt_clearance,11.1125,0.43750000000000006,"[257.1247785185002, 1617.1020001889106, 59.182000000000244]","[0.0, 0.0, -1.0]","[[257.1247785185002, 1617.1020001889106, 19.050000000000637]]","[[257.1247785185002, 1617.1020001889106, 4.547473508864641e-13]]","[[10.123022776318907, 63.66543307830357, 0.7500000000000251]]","[[10.123022776318907, 63.66543307830357, 1.7903439011278115e-14]]","[[40.13199999999961, 59.18199999999979]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
analysis_leg_wall_bolt_left_3,leg_left_outer,bolt_clearance,11.1125,0.43750000000000006,"[257.1247785185002, 1617.1020001889106, 78.23199999999997]","[0.0, 0.0, -1.0]","[[257.1247785185002, 1617.1020001889106, 19.050000000000182]]","[[257.1247785185002, 1617.1020001889106, 0.0]]","[[10.123022776318907, 63.66543307830357, 0.7500000000000072]]","[[10.123022776318907, 63.66543307830357, 0.0]]","[[59.18199999999979, 78.23199999999997]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
analysis_leg_wall_bolt_left_4,base_side_left,bolt_clearance,11.1125,0.43750000000000006,"[40.131999999999834, 1989.6239904424865, 74.07500000000039]","[-1.0, 0.0, 0.0]","[[38.09999999999968, 1989.6239904424865, 74.07500000000039]]","[[2.2737367544323206e-13, 1989.6239904424865, 74.07500000000039]]","[[1.4999999999999876, 78.33165316702703, 2.916338582677181]]","[[8.951719505639057e-15, 78.33165316702703, 2.916338582677181]]","[[2.032000000000153, 40.13199999999961]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
analysis_leg_wall_bolt_left_4,leg_left_inner,bolt_clearance,11.1125,0.43750000000000006,"[308.5477872934231, 1678.3855556384287, 59.182000000000244]","[0.0, 0.0, -1.0]","[[308.5477872934231, 1678.3855556384287, 19.050000000000637]]","[[308.5477872934231, 1678.3855556384287, 4.547473508864641e-13]]","[[12.147550680843429, 66.07817148182791, 0.7500000000000251]]","[[12.147550680843429, 66.07817148182791, 1.7903439011278115e-14]]","[[40.13199999999961, 59.18199999999979]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
analysis_leg_wall_bolt_left_4,leg_left_outer,bolt_clearance,11.1125,0.43750000000000006,"[308.5477872934231, 1678.3855556384287, 78.23199999999997]","[0.0, 0.0, -1.0]","[[308.5477872934231, 1678.3855556384287, 19.050000000000182]]","[[308.5477872934231, 1678.3855556384287, 0.0]]","[[12.147550680843429, 66.07817148182791, 0.7500000000000072]]","[[12.147550680843429, 66.07817148182791, 0.0]]","[[59.18199999999979, 78.23199999999997]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
analysis_leg_wall_bolt_right_1,base_side_right,bolt_clearance,11.1125,0.43750000000000006,"[-2.0319999999999254, 1709.6239904424865, 74.07500000000016]","[1.0, 0.0, 0.0]","[[2.2737367544323206e-13, 1709.6239904424865, 74.07500000000016]]","[[38.09999999999968, 1709.6239904424865, 74.07500000000016]]","[[8.951719505639057e-15, 67.30803111978294, 2.916338582677172]]","[[1.4999999999999876, 67.30803111978294, 2.916338582677172]]","[[2.032000000000153, 40.13199999999961]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
analysis_leg_wall_bolt_right_1,leg_right_inner,bolt_clearance,11.1125,0.43750000000000006,"[128.56725658119228, 1463.8931115651149, -40.13200000000006]","[0.0, 0.0, 1.0]","[[128.56725658119228, 1463.8931115651149, -4.547473508864641e-13]]","[[128.56725658119228, 1463.8931115651149, 19.049999999999727]]","[[5.061703015007571, 57.63358706949271, -1.7903439011278115e-14]]","[[5.061703015007571, 57.63358706949271, 0.7499999999999893]]","[[40.13199999999961, 59.18199999999979]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
analysis_leg_wall_bolt_right_1,leg_right_outer,bolt_clearance,11.1125,0.43750000000000006,"[128.56725658119228, 1463.8931115651149, -59.18199999999979]","[0.0, 0.0, 1.0]","[[128.56725658119228, 1463.8931115651149, 0.0]]","[[128.56725658119228, 1463.8931115651149, 19.050000000000182]]","[[5.061703015007571, 57.63358706949271, 0.0]]","[[5.061703015007571, 57.63358706949271, 0.7500000000000072]]","[[59.18199999999979, 78.23199999999997]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
analysis_leg_wall_bolt_right_2,base_side_right,bolt_clearance,11.1125,0.43750000000000006,"[-2.0319999999999254, 1789.6239904424865, 74.07500000000027]","[1.0, 0.0, 0.0]","[[2.2737367544323206e-13, 1789.6239904424865, 74.07500000000027]]","[[38.09999999999968, 1789.6239904424865, 74.07500000000027]]","[[8.951719505639057e-15, 70.45763741899553, 2.9163385826771764]]","[[1.4999999999999876, 70.45763741899553, 2.9163385826771764]]","[[2.032000000000153, 40.13199999999961]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
analysis_leg_wall_bolt_right_2,leg_right_inner,bolt_clearance,11.1125,0.43750000000000006,"[179.9902653561153, 1525.176667014633, -40.13200000000006]","[0.0, 0.0, 1.0]","[[179.9902653561153, 1525.176667014633, -4.547473508864641e-13]]","[[179.9902653561153, 1525.176667014633, 19.049999999999727]]","[[7.086230919532098, 60.04632547301705, -1.7903439011278115e-14]]","[[7.086230919532098, 60.04632547301705, 0.7499999999999893]]","[[40.13199999999961, 59.18199999999979]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
analysis_leg_wall_bolt_right_2,leg_right_outer,bolt_clearance,11.1125,0.43750000000000006,"[179.9902653561153, 1525.176667014633, -59.18199999999979]","[0.0, 0.0, 1.0]","[[179.9902653561153, 1525.176667014633, 0.0]]","[[179.9902653561153, 1525.176667014633, 19.050000000000182]]","[[7.086230919532098, 60.04632547301705, 0.0]]","[[7.086230919532098, 60.04632547301705, 0.7500000000000072]]","[[59.18199999999979, 78.23199999999997]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
analysis_leg_wall_bolt_right_3,base_side_right,bolt_clearance,11.1125,0.43750000000000006,"[-2.0319999999999254, 1909.6239904424865, 74.07500000000005]","[1.0, 0.0, 0.0]","[[2.2737367544323206e-13, 1909.6239904424865, 74.07500000000005]]","[[38.09999999999968, 1909.6239904424865, 74.07500000000005]]","[[8.951719505639057e-15, 75.18204686781444, 2.9163385826771675]]","[[1.4999999999999876, 75.18204686781444, 2.9163385826771675]]","[[2.032000000000153, 40.13199999999961]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
analysis_leg_wall_bolt_right_3,leg_right_inner,bolt_clearance,11.1125,0.43750000000000006,"[257.1247785185002, 1617.1020001889106, -40.13200000000006]","[0.0, 0.0, 1.0]","[[257.1247785185002, 1617.1020001889106, -4.547473508864641e-13]]","[[257.1247785185002, 1617.1020001889106, 19.049999999999727]]","[[10.123022776318907, 63.66543307830357, -1.7903439011278115e-14]]","[[10.123022776318907, 63.66543307830357, 0.7499999999999893]]","[[40.13199999999961, 59.18199999999979]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
analysis_leg_wall_bolt_right_3,leg_right_outer,bolt_clearance,11.1125,0.43750000000000006,"[257.1247785185002, 1617.1020001889106, -59.18199999999979]","[0.0, 0.0, 1.0]","[[257.1247785185002, 1617.1020001889106, 0.0]]","[[257.1247785185002, 1617.1020001889106, 19.050000000000182]]","[[10.123022776318907, 63.66543307830357, 0.0]]","[[10.123022776318907, 63.66543307830357, 0.7500000000000072]]","[[59.18199999999979, 78.23199999999997]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
analysis_leg_wall_bolt_right_4,base_side_right,bolt_clearance,11.1125,0.43750000000000006,"[-2.0319999999999254, 1989.6239904424865, 74.07500000000039]","[1.0, 0.0, 0.0]","[[2.2737367544323206e-13, 1989.6239904424865, 74.07500000000039]]","[[38.09999999999968, 1989.6239904424865, 74.07500000000039]]","[[8.951719505639057e-15, 78.33165316702703, 2.916338582677181]]","[[1.4999999999999876, 78.33165316702703, 2.916338582677181]]","[[2.032000000000153, 40.13199999999961]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
analysis_leg_wall_bolt_right_4,leg_right_inner,bolt_clearance,11.1125,0.43750000000000006,"[308.5477872934231, 1678.3855556384287, -40.13200000000006]","[0.0, 0.0, 1.0]","[[308.5477872934231, 1678.3855556384287, -4.547473508864641e-13]]","[[308.5477872934231, 1678.3855556384287, 19.049999999999727]]","[[12.147550680843429, 66.07817148182791, -1.7903439011278115e-14]]","[[12.147550680843429, 66.07817148182791, 0.7499999999999893]]","[[40.13199999999961, 59.18199999999979]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
analysis_leg_wall_bolt_right_4,leg_right_outer,bolt_clearance,11.1125,0.43750000000000006,"[308.5477872934231, 1678.3855556384287, -59.18199999999979]","[0.0, 0.0, 1.0]","[[308.5477872934231, 1678.3855556384287, 0.0]]","[[308.5477872934231, 1678.3855556384287, 19.050000000000182]]","[[12.147550680843429, 66.07817148182791, 0.0]]","[[12.147550680843429, 66.07817148182791, 0.7500000000000072]]","[[59.18199999999979, 78.23199999999997]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
leg_stitch_left_1,leg_left_inner,bolt_clearance,11.1125,0.43750000000000006,"[198.24125354319563, 1134.3443559823813, 21.082000000000335]","[0.0, 0.0, -1.0]","[[198.24125354319563, 1134.3443559823813, 19.050000000000182]]","[[198.24125354319563, 1134.3443559823813, 0.0]]","[[7.804773761543135, 44.65922661347958, 0.7500000000000072]]","[[7.804773761543135, 44.65922661347958, 0.0]]","[[2.032000000000153, 21.082000000000335]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
leg_stitch_left_1,leg_left_outer,bolt_clearance,11.1125,0.43750000000000006,"[198.24125354319563, 1134.3443559823813, 40.13200000000006]","[0.0, 0.0, -1.0]","[[198.24125354319563, 1134.3443559823813, 19.049999999999727]]","[[198.24125354319563, 1134.3443559823813, 4.547473508864641e-13]]","[[7.804773761543135, 44.65922661347958, 0.7499999999999893]]","[[7.804773761543135, 44.65922661347958, 1.7903439011278115e-14]]","[[21.082000000000335, 40.13199999999961]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
leg_stitch_left_2,leg_left_inner,bolt_clearance,11.1125,0.43750000000000006,"[360.60313385798906, 708.9652224889886, 21.082000000000335]","[0.0, 0.0, -1.0]","[[360.60313385798906, 708.9652224889886, 19.050000000000182]]","[[360.60313385798906, 708.9652224889886, 0.0]]","[[14.196973773936579, 27.91201663342475, 0.7500000000000072]]","[[14.196973773936579, 27.91201663342475, 0.0]]","[[2.032000000000153, 21.082000000000335]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
leg_stitch_left_2,leg_left_outer,bolt_clearance,11.1125,0.43750000000000006,"[360.60313385798906, 708.9652224889886, 40.13200000000006]","[0.0, 0.0, -1.0]","[[360.60313385798906, 708.9652224889886, 19.049999999999727]]","[[360.60313385798906, 708.9652224889886, 4.547473508864641e-13]]","[[14.196973773936579, 27.91201663342475, 0.7499999999999893]]","[[14.196973773936579, 27.91201663342475, 1.7903439011278115e-14]]","[[21.082000000000335, 40.13199999999961]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
leg_stitch_left_3,leg_left_inner,bolt_clearance,11.1125,0.43750000000000006,"[522.9650141727826, 283.5860889955958, 21.082000000000335]","[0.0, 0.0, -1.0]","[[522.9650141727826, 283.5860889955958, 19.050000000000182]]","[[522.9650141727826, 283.5860889955958, 0.0]]","[[20.589173786330026, 11.164806653369913, 0.7500000000000072]]","[[20.589173786330026, 11.164806653369913, 0.0]]","[[2.032000000000153, 21.082000000000335]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
leg_stitch_left_3,leg_left_outer,bolt_clearance,11.1125,0.43750000000000006,"[522.9650141727826, 283.5860889955958, 40.13200000000006]","[0.0, 0.0, -1.0]","[[522.9650141727826, 283.5860889955958, 19.049999999999727]]","[[522.9650141727826, 283.5860889955958, 4.547473508864641e-13]]","[[20.589173786330026, 11.164806653369913, 0.7499999999999893]]","[[20.589173786330026, 11.164806653369913, 1.7903439011278115e-14]]","[[21.082000000000335, 40.13199999999961]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
leg_stitch_right_1,leg_right_inner,bolt_clearance,11.1125,0.43750000000000006,"[198.24125354319563, 1134.3443559823813, -2.032000000000153]","[0.0, 0.0, 1.0]","[[198.24125354319563, 1134.3443559823813, 0.0]]","[[198.24125354319563, 1134.3443559823813, 19.050000000000182]]","[[7.804773761543135, 44.65922661347958, 0.0]]","[[7.804773761543135, 44.65922661347958, 0.7500000000000072]]","[[2.032000000000153, 21.082000000000335]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
leg_stitch_right_1,leg_right_outer,bolt_clearance,11.1125,0.43750000000000006,"[198.24125354319563, 1134.3443559823813, -21.08199999999988]","[0.0, 0.0, 1.0]","[[198.24125354319563, 1134.3443559823813, 4.547473508864641e-13]]","[[198.24125354319563, 1134.3443559823813, 19.049999999999727]]","[[7.804773761543135, 44.65922661347958, 1.7903439011278115e-14]]","[[7.804773761543135, 44.65922661347958, 0.7499999999999893]]","[[21.082000000000335, 40.13199999999961]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
leg_stitch_right_2,leg_right_inner,bolt_clearance,11.1125,0.43750000000000006,"[360.60313385798906, 708.9652224889886, -2.032000000000153]","[0.0, 0.0, 1.0]","[[360.60313385798906, 708.9652224889886, 0.0]]","[[360.60313385798906, 708.9652224889886, 19.050000000000182]]","[[14.196973773936579, 27.91201663342475, 0.0]]","[[14.196973773936579, 27.91201663342475, 0.7500000000000072]]","[[2.032000000000153, 21.082000000000335]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
leg_stitch_right_2,leg_right_outer,bolt_clearance,11.1125,0.43750000000000006,"[360.60313385798906, 708.9652224889886, -21.08199999999988]","[0.0, 0.0, 1.0]","[[360.60313385798906, 708.9652224889886, 4.547473508864641e-13]]","[[360.60313385798906, 708.9652224889886, 19.049999999999727]]","[[14.196973773936579, 27.91201663342475, 1.7903439011278115e-14]]","[[14.196973773936579, 27.91201663342475, 0.7499999999999893]]","[[21.082000000000335, 40.13199999999961]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
leg_stitch_right_3,leg_right_inner,bolt_clearance,11.1125,0.43750000000000006,"[522.9650141727826, 283.5860889955958, -2.032000000000153]","[0.0, 0.0, 1.0]","[[522.9650141727826, 283.5860889955958, 0.0]]","[[522.9650141727826, 283.5860889955958, 19.050000000000182]]","[[20.589173786330026, 11.164806653369913, 0.0]]","[[20.589173786330026, 11.164806653369913, 0.7500000000000072]]","[[2.032000000000153, 21.082000000000335]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
leg_stitch_right_3,leg_right_outer,bolt_clearance,11.1125,0.43750000000000006,"[522.9650141727826, 283.5860889955958, -21.08199999999988]","[0.0, 0.0, 1.0]","[[522.9650141727826, 283.5860889955958, 4.547473508864641e-13]]","[[522.9650141727826, 283.5860889955958, 19.049999999999727]]","[[20.589173786330026, 11.164806653369913, 1.7903439011278115e-14]]","[[20.589173786330026, 11.164806653369913, 0.7499999999999893]]","[[21.082000000000335, 40.13199999999961]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
timber_panel_lower_left_1,main_lower_left,panel_clearance,7.0,0.2755905511811024,"[19.049999999999955, 59.99999999999989, -1.1723955140041653e-13]","[0.0, -4.440892098500626e-15, 1.0]","[[19.049999999999955, 59.99999999999989, -3.801403636316536e-13]]","[[19.049999999999955, 59.9999999999998, 18.256249999999824]]","[[0.7499999999999982, 2.3622047244094446, -1.49661560484903e-14]]","[[0.7499999999999982, 2.362204724409441, 0.7187499999999931]]","[[-2.5501444420931433e-13, 18.25624999999996]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_lower_left_1,base_side_left,insert_installation_pilot,9.128125,0.35937500000000006,"[19.049999999999955, 229.6239904424871, -18.25624999999991]","[0.0, -4.440892098500626e-15, 1.0]","[[19.049999999999955, 229.623990442487, 1.4210854715202004e-14]]","[[19.049999999999955, 229.62399044248616, 184.14999999999978]]","[[0.7499999999999982, 9.040314584349883, 5.594824691024411e-16]]","[[0.7499999999999982, 9.040314584349849, 7.249999999999992]]","[[18.25624999999996, 202.40624999999972]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_lower_left_2,main_lower_left,panel_clearance,7.0,0.2755905511811024,"[19.049999999999955, 1159.2, -1.1368683772161603e-13]","[0.0, -4.440892098500626e-15, 1.0]","[[19.049999999999955, 1159.2, -2.2737367544323206e-13]]","[[19.049999999999955, 1159.1999999999998, 18.256250000000023]]","[[0.7499999999999982, 45.637795275590555, -8.951719505639057e-15]]","[[0.7499999999999982, 45.63779527559055, 0.7187500000000009]]","[[-8.708917029241299e-14, 18.256250000000126]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_lower_left_2,base_side_left,insert_installation_pilot,9.128125,0.35937500000000006,"[19.049999999999955, 1328.8239904424872, -18.25624999999991]","[0.0, -4.440892098500626e-15, 1.0]","[[19.049999999999955, 1328.8239904424872, -4.547473508864641e-13]]","[[19.049999999999955, 1328.8239904424863, 184.1500000000001]]","[[0.7499999999999982, 52.315905135531, -1.7903439011278115e-14]]","[[0.7499999999999982, 52.31590513553096, 7.2500000000000036]]","[[18.256249999999486, 202.4062499999999]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_lower_left_3,main_lower_left,panel_clearance,7.0,0.2755905511811024,"[1136.65, 59.99999999999989, -1.1723955140041653e-13]","[0.0, -4.440892098500626e-15, 1.0]","[[1136.65, 59.99999999999989, -3.801403636316536e-13]]","[[1136.65, 59.9999999999998, 18.256249999999824]]","[[44.75000000000001, 2.3622047244094446, -1.49661560484903e-14]]","[[44.75000000000001, 2.362204724409441, 0.7187499999999931]]","[[-2.5501444420931433e-13, 18.25624999999996]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_lower_left_3,timber_bottom_backing,insert_installation_pilot,9.128125,0.35937500000000006,"[1098.5500000000002, 60.00000000000003, -18.256250000000016]","[0.0, -4.440892098500626e-15, 1.0]","[[1098.5500000000002, 59.999999999999936, -7.105427357601002e-14]]","[[1098.5500000000002, 59.9999999999998, 38.1000000000004]]","[[43.25000000000001, 2.3622047244094464, -2.7974123455122056e-15]]","[[43.25000000000001, 2.362204724409441, 1.5000000000000158]]","[[18.25624999999996, 56.3562500000004]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_lower_left_4,main_lower_left,panel_clearance,7.0,0.2755905511811024,"[1136.65, 1159.2, -1.1368683772161603e-13]","[0.0, -4.440892098500626e-15, 1.0]","[[1136.65, 1159.2, -2.2737367544323206e-13]]","[[1136.65, 1159.1999999999998, 18.256250000000023]]","[[44.75000000000001, 45.637795275590555, -8.951719505639057e-15]]","[[44.75000000000001, 45.63779527559055, 0.7187500000000009]]","[[-8.708917029241299e-14, 18.256250000000126]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_lower_left_4,base_principal_left,insert_installation_pilot,9.128125,0.35937500000000006,"[44.45, 1291.5260118366573, -18.25624999999968]","[0.0, -4.440892098500626e-15, 1.0]","[[44.45, 1291.5260118366573, -2.2737367544323206e-13]]","[[44.45, 1291.5260118366564, 139.7000000000005]]","[[1.7500000000000002, 50.84748078097076, -8.951719505639057e-15]]","[[1.7500000000000002, 50.84748078097073, 5.50000000000002]]","[[18.256249999999486, 157.9562500000003]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_panel_lower_left_5,main_lower_left,panel_clearance,7.0,0.2755905511811024,"[19.049999999999955, 406.3999999999998, -8.526512829121202e-14]","[0.0, -4.440892098500626e-15, 1.0]","[[19.049999999999955, 406.3999999999998, -8.526512829121202e-14]]","[[19.049999999999955, 406.39999999999975, 18.256250000000108]]","[[0.7499999999999982, 15.999999999999993, -3.356894814614647e-15]]","[[0.7499999999999982, 15.999999999999991, 0.7187500000000043]]","[[1.4012679620513923e-14, 18.25625000000023]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_panel_lower_left_5,base_side_left,insert_installation_pilot,9.128125,0.35937500000000006,"[19.049999999999955, 576.023990442487, -18.25624999999991]","[0.0, -4.440892098500626e-15, 1.0]","[[19.049999999999955, 576.0239904424868, 3.410605131648481e-13]]","[[19.049999999999955, 576.0239904424861, 184.15000000000015]]","[[0.7499999999999982, 22.678109859940427, 1.3427579258458588e-14]]","[[0.7499999999999982, 22.6781098599404, 7.250000000000006]]","[[18.25625000000023, 202.40625]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
