part,feature,class,cutter_origin_local_mm,cutter_origin_local_in,entry_local_mm,entry_local_in,entry_role,axis_local,transverse_axes_local,dimensions_mm,dimensions_in,status,included_angle_deg,plane_point_world_mm,plane_point_world_in,plane_point_local_mm,plane_point_local_in,plane_normal_world,plane_normal_local,actual_face_area_mm2,actual_face_area_in2,coplanar_face_count
main_upper_left,led_E8,through_hole,"[1000.0, 199.99999999999974, -0.9999999999999858]","[39.37007874015748, 7.8740157480314865, -0.039370078740156925]","[1000.0, 199.99999999999977, 4.263256414560601e-14]","[39.37007874015748, 7.874015748031487, 1.6784474073073234e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,led_E9,through_hole,"[1000.0, 399.9999999999996, -1.0000000000000284]","[39.37007874015748, 15.748031496062977, -0.039370078740158604]","[1000.0, 399.99999999999966, 0.0]","[39.37007874015748, 15.74803149606298, 0.0]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,led_E10,through_hole,"[1000.0, 599.9999999999998, -1.0000000000000568]","[39.37007874015748, 23.62204724409448, -0.03937007874015972]","[1000.0, 599.9999999999998, -5.684341886080802e-14]","[39.37007874015748, 23.62204724409448, -2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,led_E11,through_hole,"[1000.0, 799.9999999999995, -1.0000000000000568]","[39.37007874015748, 31.496062992125967, -0.03937007874015972]","[1000.0, 799.9999999999995, 0.0]","[39.37007874015748, 31.496062992125967, 0.0]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,led_E12,through_hole,"[1000.0, 999.9999999999993, -1.0000000000000568]","[39.37007874015748, 39.37007874015745, -0.03937007874015972]","[1000.0, 999.9999999999994, 5.684341886080802e-14]","[39.37007874015748, 39.37007874015746, 2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,led_F1,through_hole,"[1200.0, 19.19999999999995, -1.0000000000001208]","[47.24409448818898, 0.7559055118110217, -0.03937007874016224]","[1200.0, 19.199999999999942, -1.2256862191861728e-13]","[47.24409448818898, 0.7559055118110214, -4.8255362960085545e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,led_F2,through_hole,"[1200.0, 199.19999999999993, -1.0000000000001137]","[47.24409448818898, 7.842519685039368, -0.039370078740161955]","[1200.0, 199.19999999999993, -1.2789769243681803e-13]","[47.24409448818898, 7.842519685039368, -5.03534222192197e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,led_F3,through_hole,"[1200.0, 399.1999999999999, -1.0000000000001705]","[47.24409448818898, 15.716535433070861, -0.0393700787401642]","[1200.0, 399.19999999999993, -1.1368683772161603e-13]","[47.24409448818898, 15.716535433070865, -4.475859752819529e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,led_F4,through_hole,"[1200.0, 599.1999999999998, -1.0000000000001137]","[47.24409448818898, 23.590551181102356, -0.039370078740161955]","[1200.0, 599.1999999999998, -5.684341886080802e-14]","[47.24409448818898, 23.590551181102356, -2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,led_F5,through_hole,"[1200.0, 799.1999999999998, -1.0000000000002274]","[47.24409448818898, 31.464566929133852, -0.03937007874016643]","[1200.0, 799.1999999999998, -1.1368683772161603e-13]","[47.24409448818898, 31.464566929133852, -4.475859752819529e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,led_F6,through_hole,"[1200.0, 999.1999999999998, -1.0000000000000568]","[47.24409448818898, 39.33858267716535, -0.03937007874015972]","[1200.0, 999.1999999999999, -5.684341886080802e-14]","[47.24409448818898, 39.338582677165356, -2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,led_F7,through_hole,"[1200.0, 1199.1999999999998, -1.0000000000001137]","[47.24409448818898, 47.212598425196845, -0.039370078740161955]","[1200.0, 1199.1999999999998, -1.1368683772161603e-13]","[47.24409448818898, 47.212598425196845, -4.475859752819529e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,led_F8,through_hole,"[1200.0, 199.99999999999974, -0.9999999999999858]","[47.24409448818898, 7.8740157480314865, -0.039370078740156925]","[1200.0, 199.99999999999977, 4.263256414560601e-14]","[47.24409448818898, 7.874015748031487, 1.6784474073073234e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,led_F9,through_hole,"[1200.0, 399.9999999999996, -1.0000000000000284]","[47.24409448818898, 15.748031496062977, -0.039370078740158604]","[1200.0, 399.99999999999966, 0.0]","[47.24409448818898, 15.74803149606298, 0.0]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,led_F10,through_hole,"[1200.0, 599.9999999999998, -1.0000000000000568]","[47.24409448818898, 23.62204724409448, -0.03937007874015972]","[1200.0, 599.9999999999998, -5.684341886080802e-14]","[47.24409448818898, 23.62204724409448, -2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,led_F11,through_hole,"[1200.0, 799.9999999999995, -1.0000000000000568]","[47.24409448818898, 31.496062992125967, -0.03937007874015972]","[1200.0, 799.9999999999995, 0.0]","[47.24409448818898, 31.496062992125967, 0.0]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,led_F12,through_hole,"[1200.0, 999.9999999999993, -1.0000000000000568]","[47.24409448818898, 39.37007874015745, -0.03937007874015972]","[1200.0, 999.9999999999994, 5.684341886080802e-14]","[47.24409448818898, 39.37007874015746, 2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_right,led_G1,through_hole,"[180.79999999999995, 19.19999999999995, -1.0000000000001208]","[7.118110236220471, 0.7559055118110217, -0.03937007874016224]","[180.79999999999995, 19.199999999999942, -1.2256862191861728e-13]","[7.118110236220471, 0.7559055118110214, -4.8255362960085545e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_right,led_G2,through_hole,"[180.79999999999995, 199.19999999999993, -1.0000000000001137]","[7.118110236220471, 7.842519685039368, -0.039370078740161955]","[180.79999999999995, 199.19999999999993, -1.2789769243681803e-13]","[7.118110236220471, 7.842519685039368, -5.03534222192197e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_right,led_G3,through_hole,"[180.79999999999995, 399.1999999999999, -1.0000000000001705]","[7.118110236220471, 15.716535433070861, -0.0393700787401642]","[180.79999999999995, 399.19999999999993, -1.1368683772161603e-13]","[7.118110236220471, 15.716535433070865, -4.475859752819529e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_right,led_G4,through_hole,"[180.79999999999995, 599.1999999999998, -1.0000000000001137]","[7.118110236220471, 23.590551181102356, -0.039370078740161955]","[180.79999999999995, 599.1999999999998, -5.684341886080802e-14]","[7.118110236220471, 23.590551181102356, -2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_right,led_G5,through_hole,"[180.79999999999995, 799.1999999999998, -1.0000000000002274]","[7.118110236220471, 31.464566929133852, -0.03937007874016643]","[180.79999999999995, 799.1999999999998, -1.1368683772161603e-13]","[7.118110236220471, 31.464566929133852, -4.475859752819529e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_right,led_G6,through_hole,"[180.79999999999995, 999.1999999999998, -1.0000000000000568]","[7.118110236220471, 39.33858267716535, -0.03937007874015972]","[180.79999999999995, 999.1999999999999, -5.684341886080802e-14]","[7.118110236220471, 39.338582677165356, -2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_right,led_G7,through_hole,"[180.79999999999995, 1199.1999999999998, -1.0000000000001137]","[7.118110236220471, 47.212598425196845, -0.039370078740161955]","[180.79999999999995, 1199.1999999999998, -1.1368683772161603e-13]","[7.118110236220471, 47.212598425196845, -4.475859752819529e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_right,led_G8,through_hole,"[180.79999999999995, 199.99999999999974, -0.9999999999999858]","[7.118110236220471, 7.8740157480314865, -0.039370078740156925]","[180.79999999999995, 199.99999999999977, 4.263256414560601e-14]","[7.118110236220471, 7.874015748031487, 1.6784474073073234e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_right,led_G9,through_hole,"[180.79999999999995, 399.9999999999996, -1.0000000000000284]","[7.118110236220471, 15.748031496062977, -0.039370078740158604]","[180.79999999999995, 399.99999999999966, 0.0]","[7.118110236220471, 15.74803149606298, 0.0]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_right,led_G10,through_hole,"[180.79999999999995, 599.9999999999998, -1.0000000000000568]","[7.118110236220471, 23.62204724409448, -0.03937007874015972]","[180.79999999999995, 599.9999999999998, -5.684341886080802e-14]","[7.118110236220471, 23.62204724409448, -2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_right,led_G11,through_hole,"[180.79999999999995, 799.9999999999995, -1.0000000000000568]","[7.118110236220471, 31.496062992125967, -0.03937007874015972]","[180.79999999999995, 799.9999999999995, 0.0]","[7.118110236220471, 31.496062992125967, 0.0]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_right,led_G12,through_hole,"[180.79999999999995, 999.9999999999993, -1.0000000000000568]","[7.118110236220471, 39.37007874015745, -0.03937007874015972]","[180.79999999999995, 999.9999999999994, 5.684341886080802e-14]","[7.118110236220471, 39.37007874015746, 2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_right,led_H1,through_hole,"[380.79999999999995, 19.19999999999995, -1.0000000000001208]","[14.992125984251967, 0.7559055118110217, -0.03937007874016224]","[380.79999999999995, 19.199999999999942, -1.2256862191861728e-13]","[14.992125984251967, 0.7559055118110214, -4.8255362960085545e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_right,led_H2,through_hole,"[380.79999999999995, 199.19999999999993, -1.0000000000001137]","[14.992125984251967, 7.842519685039368, -0.039370078740161955]","[380.79999999999995, 199.19999999999993, -1.2789769243681803e-13]","[14.992125984251967, 7.842519685039368, -5.03534222192197e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_right,led_H3,through_hole,"[380.79999999999995, 399.1999999999999, -1.0000000000001705]","[14.992125984251967, 15.716535433070861, -0.0393700787401642]","[380.79999999999995, 399.19999999999993, -1.1368683772161603e-13]","[14.992125984251967, 15.716535433070865, -4.475859752819529e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_right,led_H4,through_hole,"[380.79999999999995, 599.1999999999998, -1.0000000000001137]","[14.992125984251967, 23.590551181102356, -0.039370078740161955]","[380.79999999999995, 599.1999999999998, -5.684341886080802e-14]","[14.992125984251967, 23.590551181102356, -2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_right,led_H5,through_hole,"[380.79999999999995, 799.1999999999998, -1.0000000000002274]","[14.992125984251967, 31.464566929133852, -0.03937007874016643]","[380.79999999999995, 799.1999999999998, -1.1368683772161603e-13]","[14.992125984251967, 31.464566929133852, -4.475859752819529e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_right,led_H6,through_hole,"[380.79999999999995, 999.1999999999998, -1.0000000000000568]","[14.992125984251967, 39.33858267716535, -0.03937007874015972]","[380.79999999999995, 999.1999999999999, -5.684341886080802e-14]","[14.992125984251967, 39.338582677165356, -2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_right,led_H7,through_hole,"[380.79999999999995, 1199.1999999999998, -1.0000000000001137]","[14.992125984251967, 47.212598425196845, -0.039370078740161955]","[380.79999999999995, 1199.1999999999998, -1.1368683772161603e-13]","[14.992125984251967, 47.212598425196845, -4.475859752819529e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_right,led_H8,through_hole,"[380.79999999999995, 199.99999999999974, -0.9999999999999858]","[14.992125984251967, 7.8740157480314865, -0.039370078740156925]","[380.79999999999995, 199.99999999999977, 4.263256414560601e-14]","[14.992125984251967, 7.874015748031487, 1.6784474073073234e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_right,led_H9,through_hole,"[380.79999999999995, 399.9999999999996, -1.0000000000000284]","[14.992125984251967, 15.748031496062977, -0.039370078740158604]","[380.79999999999995, 399.99999999999966, 0.0]","[14.992125984251967, 15.74803149606298, 0.0]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_right,led_H10,through_hole,"[380.79999999999995, 599.9999999999998, -1.0000000000000568]","[14.992125984251967, 23.62204724409448, -0.03937007874015972]","[380.79999999999995, 599.9999999999998, -5.684341886080802e-14]","[14.992125984251967, 23.62204724409448, -2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_right,led_H11,through_hole,"[380.79999999999995, 799.9999999999995, -1.0000000000000568]","[14.992125984251967, 31.496062992125967, -0.03937007874015972]","[380.79999999999995, 799.9999999999995, 0.0]","[14.992125984251967, 31.496062992125967, 0.0]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 13.0, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.5118110236220472, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
