part,kind,dimension_1_mm,dimension_2_mm,dimension_3_mm,description
wire_101_I5_I6,wire,33.888806472481406,139.7301300696559,155.8896205778475,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_102_I6_I7,wire,33.94275750756685,131.3655387507972,167.3445677680827,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_103_I7_I8,wire,33.94711808305556,158.8969701358526,171.19500544135894,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_104_I8_I9,wire,33.88880647248084,139.73013006965562,155.88962057784738,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_105_I9_I10,wire,33.88880647248084,139.73013006965743,155.88962057784715,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_106_I10_I11,wire,33.88880647248084,139.73013006965652,155.88962057784624,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_107_I11_I12,wire,33.888806472481065,139.73013006965607,155.88962057784647,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_108_I12_J12,wire,202.87103912227474,51.05039431788214,43.530832429968086,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_109_J12_J11,wire,33.88880647248118,139.73013006965562,155.8896205778451,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_110_J11_J10,wire,33.888806472481065,139.7301300696554,155.88962057784488,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_111_J10_J9,wire,33.88880647248118,139.73013006965607,155.88962057784443,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_112_J9_J8,wire,33.88880647248095,139.73013006965584,155.88962057784443,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_113_J8_J7,wire,33.947118083057944,158.8969701358551,171.19500544135326,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_114_J7_J6,wire,33.942757507564465,131.36553875079198,167.3445677680844,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_115_J6_J5,wire,33.88880647248084,139.73013006965613,155.8896205778442,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_116_J5_J4,wire,33.88880647248084,139.7301300696559,155.8896205778442,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_117_J4_J3,wire,33.88880647248084,139.73013006965564,155.8896205778442,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_118_J3_J2,wire,33.88880647248095,139.7301300696557,155.88962057784357,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_119_J2_J1,wire,33.94655777809555,156.60018401933687,141.21081353450685,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_120_J1_K1,wire,202.8710391222777,51.05039431788088,43.53083242996561,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_121_K1_K2,wire,33.94655777809248,156.60018401933735,141.2108135345076,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_122_K2_K3,wire,33.88880647248095,139.73013006965624,155.8896205778472,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_123_K3_K4,wire,33.88880647248084,139.73013006965618,155.88962057784693,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_124_K4_K5,wire,33.888806472481406,139.73013006965624,155.88962057784704,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_125_K5_K6,wire,33.888806472481406,139.7301300696558,155.88962057784738,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_126_K6_K7,wire,33.94275750756685,131.3655387507971,167.3445677680827,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_127_K7_K8,wire,33.947118083055784,158.8969701358527,171.19500544135894,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_128_K8_K9,wire,33.88880647248061,139.73013006965584,155.88962057784715,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_129_K9_K10,wire,33.88880647248084,139.7301300696572,155.88962057784693,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_130_K10_K11,wire,33.88880647248084,139.73013006965698,155.88962057784624,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_131_K11_K12,wire,33.888806472481065,139.73013006965652,155.88962057784647,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
fastener_clip_single_top_left_1_beam_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_single_top_left_1 + base_rail_top"
fastener_clip_single_top_left_1_beam_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_single_top_left_1 + base_rail_top"
fastener_clip_single_top_left_1_beam_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_single_top_left_1 + base_rail_top"
fastener_clip_single_top_left_1_upright_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_single_top_left_1 + base_side_left"
fastener_clip_single_top_left_1_upright_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_single_top_left_1 + base_side_left"
fastener_clip_single_top_left_1_upright_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_single_top_left_1 + base_side_left"
fastener_clip_single_top_right_2_beam_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_single_top_right_2 + base_rail_top"
fastener_clip_single_top_right_2_beam_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_single_top_right_2 + base_rail_top"
fastener_clip_single_top_right_2_beam_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_single_top_right_2 + base_rail_top"
fastener_clip_single_top_right_2_upright_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_single_top_right_2 + base_side_right"
fastener_clip_single_top_right_2_upright_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_single_top_right_2 + base_side_right"
fastener_clip_single_top_right_2_upright_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_single_top_right_2 + base_side_right"
fastener_clip_timber_header_outer_left_beam_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_outer_left + base_header"
fastener_clip_timber_header_outer_left_beam_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_outer_left + base_header"
fastener_clip_timber_header_outer_left_beam_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_outer_left + base_header"
fastener_clip_timber_header_outer_left_upright_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_outer_left + base_post_outer_left"
fastener_clip_timber_header_outer_left_upright_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_outer_left + base_post_outer_left"
fastener_clip_timber_header_outer_left_upright_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_outer_left + base_post_outer_left"
fastener_clip_timber_header_outer_right_beam_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_outer_right + base_header"
fastener_clip_timber_header_outer_right_beam_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_outer_right + base_header"
fastener_clip_timber_header_outer_right_beam_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_outer_right + base_header"
fastener_clip_timber_header_outer_right_upright_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_outer_right + base_post_outer_right"
fastener_clip_timber_header_outer_right_upright_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_outer_right + base_post_outer_right"
fastener_clip_timber_header_outer_right_upright_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_timber_header_outer_right + base_post_outer_right"
fastener_clip_split_top_center_left_beam_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_top_center_left + base_rail_top"
fastener_clip_split_top_center_left_beam_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_top_center_left + base_rail_top"
fastener_clip_split_top_center_left_beam_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_top_center_left + base_rail_top"
fastener_clip_split_top_center_left_upright_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_top_center_left + base_principal_center_left"
fastener_clip_split_top_center_left_upright_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_top_center_left + base_principal_center_left"
fastener_clip_split_top_center_left_upright_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_top_center_left + base_principal_center_left"
fastener_clip_split_base_center_left_beam_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_base_center_left + base_header"
fastener_clip_split_base_center_left_beam_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_base_center_left + base_header"
fastener_clip_split_base_center_left_beam_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_base_center_left + base_header"
fastener_clip_split_base_center_left_upright_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_base_center_left + base_principal_center_left"
fastener_clip_split_base_center_left_upright_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_base_center_left + base_principal_center_left"
fastener_clip_split_base_center_left_upright_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_base_center_left + base_principal_center_left"
fastener_clip_split_header_center_left_beam_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_header_center_left + base_header"
fastener_clip_split_header_center_left_beam_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_header_center_left + base_header"
fastener_clip_split_header_center_left_beam_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_header_center_left + base_header"
fastener_clip_split_header_center_left_upright_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_header_center_left + base_post_center_left"
fastener_clip_split_header_center_left_upright_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_header_center_left + base_post_center_left"
fastener_clip_split_header_center_left_upright_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_header_center_left + base_post_center_left"
fastener_clip_split_top_center_right_beam_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_top_center_right + base_rail_top"
fastener_clip_split_top_center_right_beam_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_top_center_right + base_rail_top"
fastener_clip_split_top_center_right_beam_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_top_center_right + base_rail_top"
fastener_clip_split_top_center_right_upright_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_top_center_right + base_principal_center_right"
fastener_clip_split_top_center_right_upright_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_top_center_right + base_principal_center_right"
fastener_clip_split_top_center_right_upright_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_top_center_right + base_principal_center_right"
fastener_clip_split_base_center_right_beam_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_base_center_right + base_header"
fastener_clip_split_base_center_right_beam_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_base_center_right + base_header"
fastener_clip_split_base_center_right_beam_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_base_center_right + base_header"
fastener_clip_split_base_center_right_upright_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_base_center_right + base_principal_center_right"
fastener_clip_split_base_center_right_upright_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_base_center_right + base_principal_center_right"
fastener_clip_split_base_center_right_upright_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_base_center_right + base_principal_center_right"
fastener_clip_split_header_center_right_beam_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_header_center_right + base_header"
fastener_clip_split_header_center_right_beam_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_header_center_right + base_header"
fastener_clip_split_header_center_right_beam_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_header_center_right + base_header"
fastener_clip_split_header_center_right_upright_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_header_center_right + base_post_center_right"
fastener_clip_split_header_center_right_upright_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_header_center_right + base_post_center_right"
fastener_clip_split_header_center_right_upright_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_split_header_center_right + base_post_center_right"
fastener_clip_angle_base_left_beam_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_angle_base_left + base_header"
fastener_clip_angle_base_left_beam_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_angle_base_left + base_header"
fastener_clip_angle_base_left_beam_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_angle_base_left + base_header"
fastener_clip_angle_base_left_upright_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_angle_base_left + base_side_left"
fastener_clip_angle_base_left_upright_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_angle_base_left + base_side_left"
fastener_clip_angle_base_left_upright_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_angle_base_left + base_side_left"
fastener_clip_angle_base_right_beam_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_angle_base_right + base_header"
fastener_clip_angle_base_right_beam_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_angle_base_right + base_header"
fastener_clip_angle_base_right_beam_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_angle_base_right + base_header"
fastener_clip_angle_base_right_upright_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_angle_base_right + base_side_right"
fastener_clip_angle_base_right_upright_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_angle_base_right + base_side_right"
fastener_clip_angle_base_right_upright_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_angle_base_right + base_side_right"
fastener_clip_horizontal_bottom_left_1_beam_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_horizontal_bottom_left_1 + base_rail_bottom_left"
fastener_clip_horizontal_bottom_left_1_beam_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_horizontal_bottom_left_1 + base_rail_bottom_left"
fastener_clip_horizontal_bottom_left_1_beam_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_horizontal_bottom_left_1 + base_rail_bottom_left"
fastener_clip_horizontal_bottom_left_1_upright_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_horizontal_bottom_left_1 + base_side_left"
fastener_clip_horizontal_bottom_left_1_upright_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_horizontal_bottom_left_1 + base_side_left"
fastener_clip_horizontal_bottom_left_1_upright_3,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_horizontal_bottom_left_1 + base_side_left"
fastener_clip_horizontal_bottom_left_2_beam_1,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_horizontal_bottom_left_2 + base_rail_bottom_left"
fastener_clip_horizontal_bottom_left_2_beam_2,screw,38.1,6.35,6.35,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment; clip_horizontal_bottom_left_2 + base_rail_bottom_left"
