connection,kind,members,x_mm,y_mm,z_mm,axis_x,axis_y,axis_z,length_mm,length_in,diameter_mm,grip_mm,status
angle_right_cross_1_beam_1,bolt,rear_cross_1 + angle_right_cross_1,1179.2,83.0079547215133,602.2265967346109,0.0,0.6427876096865427,0.7660444431189752,114.3,4.5,9.525,94.9,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_right_cross_1_wall_2,bolt,box_side_right + angle_right_cross_1,1258.951,191.38239684801707,714.3470515801434,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_right_cross_1_beam_2,bolt,rear_cross_1 + angle_right_cross_1,1144.2,83.0079547215133,602.2265967346109,0.0,0.6427876096865427,0.7660444431189752,114.3,4.5,9.525,94.9,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_right_cross_2_wall_1,bolt,box_side_right + angle_right_cross_2,1258.951,744.7655622123942,1319.3930930441813,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_right_cross_2_beam_1,bolt,rear_cross_2 + angle_right_cross_2,1179.2,609.5795645767263,1229.7702045376775,0.0,0.6427876096865427,0.7660444431189752,114.3,4.5,9.525,94.9,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_right_cross_2_wall_2,bolt,box_side_right + angle_right_cross_2,1258.951,717.95400670323,1341.89065938321,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_right_cross_2_beam_2,bolt,rear_cross_2 + angle_right_cross_2,1144.2,609.5795645767263,1229.7702045376775,0.0,0.6427876096865427,0.7660444431189752,114.3,4.5,9.525,94.9,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_right_cross_3_wall_1,bolt,box_side_right + angle_right_cross_3,1258.951,1246.6541278556444,1917.5205942314794,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_right_cross_3_beam_1,bolt,rear_cross_3 + angle_right_cross_3,1179.2,1111.468130219976,1827.8977057249756,0.0,0.6427876096865427,0.7660444431189752,114.3,4.5,9.525,94.9,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_right_cross_3_wall_2,bolt,box_side_right + angle_right_cross_3,1258.951,1219.8425723464802,1940.0181605705081,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_right_cross_3_beam_2,bolt,rear_cross_3 + angle_right_cross_3,1144.2,1111.468130219976,1827.8977057249756,0.0,0.6427876096865427,0.7660444431189752,114.3,4.5,9.525,94.9,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
rib_1_seam_left_front,screw,panel_seam_vertical_lower + rib_1_seam_left,-54.0,180.33111122041635,489.36484320362047,0.0,-0.7660444431189781,0.6427876096865394,88.9,3.5000000000000004,4.9022,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED GRK R4 Climatek #10 x 3.5 in; 02139; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_1_seam_left_rib_1,bolt,angle_rib_1_seam_left + rib_1_seam_left,-93.401,139.18953544733614,569.5759793874939,1.0,0.0,0.0,88.9,3.5000000000000004,9.525,69.5,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_1_seam_left_rib_2,bolt,angle_rib_1_seam_left + rib_1_seam_left,-93.401,184.1846681253939,623.1990904058224,1.0,0.0,0.0,88.9,3.5000000000000004,9.525,69.5,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_1_seam_left_beam_1,bolt,rear_cross_1 + angle_rib_1_seam_left,-123.75,96.78322029866646,650.8483579149599,-0.0,0.7660444431189781,-0.6427876096865394,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_1_seam_left_beam_2,bolt,rear_cross_1 + angle_rib_1_seam_left,-151.75,96.78322029866646,650.8483579149599,-0.0,0.7660444431189781,-0.6427876096865394,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
rib_1_seam_right_front,screw,panel_seam_vertical_lower + rib_1_seam_right,54.0,292.81894291556074,623.4226207494416,0.0,-0.7660444431189781,0.6427876096865394,88.9,3.5000000000000004,4.9022,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED GRK R4 Climatek #10 x 3.5 in; 02139; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_1_seam_right_rib_1,bolt,angle_rib_1_seam_right + rib_1_seam_right,93.401,116.69196910830725,542.7644238783297,-1.0,0.0,0.0,88.9,3.5000000000000004,9.525,69.5,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_1_seam_right_rib_2,bolt,angle_rib_1_seam_right + rib_1_seam_right,93.401,206.68223446442278,650.0106459149866,-1.0,0.0,0.0,88.9,3.5000000000000004,9.525,69.5,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_1_seam_right_beam_1,bolt,rear_cross_1 + angle_rib_1_seam_right,123.75,96.78322029866646,650.8483579149599,-0.0,0.7660444431189781,-0.6427876096865394,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_1_seam_right_beam_2,bolt,rear_cross_1 + angle_rib_1_seam_right,151.75,96.78322029866646,650.8483579149599,-0.0,0.7660444431189781,-0.6427876096865394,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
rib_1_mid_left_front,screw,mid_lower_left + rib_1_mid_left,-514.2,225.3262438984741,542.9879542219489,0.0,-0.7660444431189781,0.6427876096865394,88.9,3.5000000000000004,4.9022,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED GRK R4 Climatek #10 x 3.5 in; 02139; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_1_mid_left_rib_1,bolt,angle_rib_1_mid_left + rib_1_mid_left,-553.601,139.18953544733614,569.5759793874939,1.0,0.0,0.0,88.9,3.5000000000000004,9.525,69.5,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_1_mid_left_rib_2,bolt,angle_rib_1_mid_left + rib_1_mid_left,-553.601,184.1846681253939,623.1990904058224,1.0,0.0,0.0,88.9,3.5000000000000004,9.525,69.5,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_1_mid_left_beam_1,bolt,rear_cross_1 + angle_rib_1_mid_left,-583.95,96.78322029866646,650.8483579149599,-0.0,0.7660444431189781,-0.6427876096865394,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_1_mid_left_beam_2,bolt,rear_cross_1 + angle_rib_1_mid_left,-611.95,96.78322029866646,650.8483579149599,-0.0,0.7660444431189781,-0.6427876096865394,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
rib_1_mid_right_front,screw,mid_lower_right + rib_1_mid_right,685.8,225.3262438984741,542.9879542219489,0.0,-0.7660444431189781,0.6427876096865394,88.9,3.5000000000000004,4.9022,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED GRK R4 Climatek #10 x 3.5 in; 02139; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_1_mid_right_rib_1,bolt,angle_rib_1_mid_right + rib_1_mid_right,725.2009999999999,139.18953544733614,569.5759793874939,-1.0,0.0,0.0,88.9,3.5000000000000004,9.525,69.5,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_1_mid_right_rib_2,bolt,angle_rib_1_mid_right + rib_1_mid_right,725.2009999999999,184.1846681253939,623.1990904058224,-1.0,0.0,0.0,88.9,3.5000000000000004,9.525,69.5,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_1_mid_right_beam_1,bolt,rear_cross_1 + angle_rib_1_mid_right,755.55,96.78322029866646,650.8483579149599,-0.0,0.7660444431189781,-0.6427876096865394,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_1_mid_right_beam_2,bolt,rear_cross_1 + angle_rib_1_mid_right,783.55,96.78322029866646,650.8483579149599,-0.0,0.7660444431189781,-0.6427876096865394,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
rib_2_seam_left_front,screw,panel_seam_horizontal + rib_2_seam_left,-76.0,751.8978537536871,1170.5315620250158,0.0,-0.7660444431189781,0.6427876096865394,88.9,3.5000000000000004,4.9022,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED GRK R4 Climatek #10 x 3.5 in; 02139; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_2_seam_left_rib_1,bolt,angle_rib_2_seam_left + rib_2_seam_left,-115.401,643.2635789635202,1170.3080316813966,1.0,0.0,0.0,88.9,3.5000000000000004,9.525,69.5,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_2_seam_left_rib_2,bolt,angle_rib_2_seam_left + rib_2_seam_left,-115.401,733.2538443196357,1277.5542537180536,1.0,0.0,0.0,88.9,3.5000000000000004,9.525,69.5,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_2_seam_left_beam_1,bolt,rear_cross_2 + angle_rib_2_seam_left,-145.75,623.3548301538794,1278.3919657180268,-0.0,0.7660444431189781,-0.6427876096865394,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_2_seam_left_beam_2,bolt,rear_cross_2 + angle_rib_2_seam_left,-173.75,623.3548301538794,1278.3919657180268,-0.0,0.7660444431189781,-0.6427876096865394,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
rib_2_seam_right_front,screw,panel_seam_horizontal + rib_2_seam_right,76.0,751.8978537536871,1170.5315620250158,0.0,-0.7660444431189781,0.6427876096865394,88.9,3.5000000000000004,4.9022,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED GRK R4 Climatek #10 x 3.5 in; 02139; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_2_seam_right_rib_1,bolt,angle_rib_2_seam_right + rib_2_seam_right,115.401,665.7611453025492,1197.1195871905609,-1.0,0.0,0.0,88.9,3.5000000000000004,9.525,69.5,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_2_seam_right_rib_2,bolt,angle_rib_2_seam_right + rib_2_seam_right,115.401,710.7562779806069,1250.7426982088894,-1.0,0.0,0.0,88.9,3.5000000000000004,9.525,69.5,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_2_seam_right_beam_1,bolt,rear_cross_2 + angle_rib_2_seam_right,145.75,623.3548301538794,1278.3919657180268,-0.0,0.7660444431189781,-0.6427876096865394,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_2_seam_right_beam_2,bolt,rear_cross_2 + angle_rib_2_seam_right,173.75,623.3548301538794,1278.3919657180268,-0.0,0.7660444431189781,-0.6427876096865394,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
rib_2_mid_left_front,screw,panel_seam_horizontal + rib_2_mid_left,-514.2,751.8978537536871,1170.5315620250158,0.0,-0.7660444431189781,0.6427876096865394,88.9,3.5000000000000004,4.9022,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED GRK R4 Climatek #10 x 3.5 in; 02139; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_2_mid_left_rib_1,bolt,angle_rib_2_mid_left + rib_2_mid_left,-553.601,665.7611453025492,1197.1195871905609,1.0,0.0,0.0,88.9,3.5000000000000004,9.525,69.5,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_2_mid_left_rib_2,bolt,angle_rib_2_mid_left + rib_2_mid_left,-553.601,710.7562779806069,1250.7426982088894,1.0,0.0,0.0,88.9,3.5000000000000004,9.525,69.5,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_2_mid_left_beam_1,bolt,rear_cross_2 + angle_rib_2_mid_left,-583.95,623.3548301538794,1278.3919657180268,-0.0,0.7660444431189781,-0.6427876096865394,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_2_mid_left_beam_2,bolt,rear_cross_2 + angle_rib_2_mid_left,-611.95,623.3548301538794,1278.3919657180268,-0.0,0.7660444431189781,-0.6427876096865394,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
rib_2_mid_right_front,screw,panel_seam_horizontal + rib_2_mid_right,685.8,751.8978537536871,1170.5315620250158,0.0,-0.7660444431189781,0.6427876096865394,88.9,3.5000000000000004,4.9022,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED GRK R4 Climatek #10 x 3.5 in; 02139; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_2_mid_right_rib_1,bolt,angle_rib_2_mid_right + rib_2_mid_right,725.2009999999999,665.7611453025492,1197.1195871905609,-1.0,0.0,0.0,88.9,3.5000000000000004,9.525,69.5,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_2_mid_right_rib_2,bolt,angle_rib_2_mid_right + rib_2_mid_right,725.2009999999999,710.7562779806069,1250.7426982088894,-1.0,0.0,0.0,88.9,3.5000000000000004,9.525,69.5,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_2_mid_right_beam_1,bolt,rear_cross_2 + angle_rib_2_mid_right,755.55,623.3548301538794,1278.3919657180268,-0.0,0.7660444431189781,-0.6427876096865394,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_2_mid_right_beam_2,bolt,rear_cross_2 + angle_rib_2_mid_right,783.55,623.3548301538794,1278.3919657180268,-0.0,0.7660444431189781,-0.6427876096865394,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
rib_3_seam_left_front,screw,panel_seam_vertical_upper + rib_3_seam_left,-54.0,1208.7912867188793,1715.0359521939854,0.0,-0.7660444431189781,0.6427876096865394,88.9,3.5000000000000004,4.9022,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED GRK R4 Climatek #10 x 3.5 in; 02139; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_3_seam_left_rib_1,bolt,angle_rib_3_seam_left + rib_3_seam_left,-93.401,1167.649710945799,1795.247088377859,1.0,0.0,0.0,88.9,3.5000000000000004,9.525,69.5,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_3_seam_left_rib_2,bolt,angle_rib_3_seam_left + rib_3_seam_left,-93.401,1212.6448436238568,1848.8701993961874,1.0,0.0,0.0,88.9,3.5000000000000004,9.525,69.5,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_3_seam_left_beam_1,bolt,rear_cross_3 + angle_rib_3_seam_left,-123.75,1125.243395797129,1876.5194669053249,-0.0,0.7660444431189781,-0.6427876096865394,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_3_seam_left_beam_2,bolt,rear_cross_3 + angle_rib_3_seam_left,-151.75,1125.243395797129,1876.5194669053249,-0.0,0.7660444431189781,-0.6427876096865394,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
rib_3_seam_right_front,screw,panel_seam_vertical_upper + rib_3_seam_right,54.0,1321.2791184140237,1849.0937297398066,0.0,-0.7660444431189781,0.6427876096865394,88.9,3.5000000000000004,4.9022,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED GRK R4 Climatek #10 x 3.5 in; 02139; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_3_seam_right_rib_1,bolt,angle_rib_3_seam_right + rib_3_seam_right,93.401,1145.1521446067702,1768.4355328686947,-1.0,0.0,0.0,88.9,3.5000000000000004,9.525,69.5,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_3_seam_right_rib_2,bolt,angle_rib_3_seam_right + rib_3_seam_right,93.401,1235.1424099628855,1875.6817549053517,-1.0,0.0,0.0,88.9,3.5000000000000004,9.525,69.5,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
angle_rib_3_seam_right_beam_1,bolt,rear_cross_3 + angle_rib_3_seam_right,123.75,1125.243395797129,1876.5194669053249,-0.0,0.7660444431189781,-0.6427876096865394,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
